age_s,urban,uniq_region,country,region2,prevalence,prev_lwr,prev_upr,sensitivity,sens_lwr,sens_upr,specificity,spec_lwr,spec_upr,age
0.1688748583071511,Urban,GH6_Greater Accra,GH6,Greater Accra,0.07042770823944462,0.038320036902757953,0.11361211998573764,0.7553174299018058,0.4080067848821384,0.9471895511342164,0.03392131172271651,0.01397239209463777,0.06402079711067896,35
0.1688748583071511,Urban,GH6_Northern,GH6,Northern,0.12595209691693318,0.06947675200871054,0.19439258649376517,0.9027851105374114,0.730238426406121,0.9960940439154299,0.16050695342431048,0.08205733192239685,0.2697665045396678,35
0.1688748583071511,Urban,GH6_Upper East,GH6,Upper East,0.05585693428149283,0.023555741965526237,0.1106311202944839,0.634475156912382,0.16930126804024268,0.9242221779171965,0.03777037290619457,0.013763300094664435,0.07696602619119058,35
0.1688748583071511,Urban,GH6_Upper West,GH6,Upper West,0.11422293041827099,0.04552740713870321,0.1985194779132073,0.905262118142977,0.6800761027741783,0.9972358192599229,0.15148822867724313,0.06062605506623444,0.2760753377798525,35
0.1688748583071511,Urban,GH6_Volta,GH6,Volta,0.09649771885973826,0.05149228484589089,0.15797506249028087,0.8169632501285532,0.5167843078684168,0.970777619159911,0.08249428890636207,0.03669769927630329,0.15387973694634077,35
0.1688748583071511,Urban,GH6_Western,GH6,Western,0.18009221039152584,0.10700040220451099,0.2794481937287026,0.6779645356812128,0.3341246575015357,0.9123385350448916,0.08165787356437869,0.03777443041785572,0.15293483454536516,35
0.1688748583071511,Rural,GH6_Ashanti,GH6,Ashanti,0.26848898670188925,0.16463129423319212,0.39872598858982505,0.9544820059013372,0.8771258843699627,0.992455921804172,0.14217463410144607,0.06311260544248465,0.2607929701572748,35
0.1688748583071511,Rural,GH6_Brong Ahafo,GH6,Brong Ahafo,0.31828061162511906,0.2162022685034897,0.42849972065511566,0.9729926513621041,0.9277587133562725,0.9953924237887621,0.3898222786366981,0.2624197481583472,0.5349226329631402,35
0.1688748583071511,Rural,GH6_Central,GH6,Central,0.42698179548076415,0.31241004880071366,0.5413161419153145,0.9668016813593769,0.9210385214435288,0.9922498694824569,0.3082379393209795,0.19338788242739124,0.442032181599756,35
0.1688748583071511,Rural,GH6_Eastern,GH6,Eastern,0.363384906819377,0.25912542420514473,0.47902315563930853,0.971652473305516,0.9279200575287005,0.9950622450041928,0.2904752306509069,0.17430410538239452,0.42486392991441135,35
0.1688748583071511,Rural,GH6_Greater Accra,GH6,Greater Accra,0.21961604124906475,0.10433737130241798,0.37093712118646893,0.9422242245313923,0.8125404510999986,0.9948212887921896,0.14336822906191188,0.0528196514929315,0.2809354380998126,35
0.1688748583071511,Rural,GH6_Northern,GH6,Northern,0.38565998165883736,0.28342034872108507,0.49776683197418664,0.9654635589937374,0.916222092279103,0.9923104099241,0.46541914767341724,0.32696152706890647,0.603052936150162,35
0.1688748583071511,Rural,GH6_Upper East,GH6,Upper East,0.13665532259525173,0.07358741061494338,0.22184113787089163,0.9113379696626254,0.724438946198646,0.985479633930777,0.13117512930963024,0.0642625070530224,0.21817417130622418,35
0.1688748583071511,Rural,GH6_Upper West,GH6,Upper West,0.3849758255729627,0.2681251164400222,0.5176278192870862,0.9793966464210656,0.9421217716701294,0.9976212366434202,0.49852200301789784,0.34013739572119184,0.6619842615754306,35
0.1688748583071511,Rural,GH6_Volta,GH6,Volta,0.2738309551311114,0.17609817275984913,0.3857122139099929,0.9499866403772296,0.8704256910487773,0.9899409362406124,0.2501494792375211,0.13522919503621628,0.38885915995461795,35
0.1688748583071511,Rural,GH6_Western,GH6,Western,0.44162171710579484,0.326532793274084,0.5632755948835954,0.9173718031884667,0.8120743587637886,0.9794795648619408,0.2604178425875298,0.15254622368736373,0.3907905496231301,35
0.23338135938827445,Urban,GH6_Ashanti,GH6,Ashanti,0.07250801398222655,0.0364986018353346,0.11761923417840729,0.7852669957243595,0.45763692222478675,0.9554899212615421,0.029233617679298298,0.010551241471496591,0.05847823250141312,36
0.23338135938827445,Urban,GH6_Brong Ahafo,GH6,Brong Ahafo,0.13403827995416392,0.08283246210775842,0.205938705405723,0.9133777808235218,0.7735180215287957,0.9901250977588861,0.11958237074456875,0.0632076807081534,0.19395408943675427,36
0.23338135938827445,Urban,GH6_Central,GH6,Central,0.16765282156209174,0.10109841766139435,0.2528296938927121,0.8774789261653391,0.7117931231207029,0.97455461781495,0.09253531186401291,0.045408459968689016,0.16168922841652597,36
0.23338135938827445,Urban,GH6_Eastern,GH6,Eastern,0.14013888811142391,0.08269533890826583,0.21817621284533478,0.8862308783918084,0.7134210643633393,0.9816039094291638,0.09159556224576823,0.04565174629957271,0.16279815593352548,36
0.23338135938827445,Urban,GH6_Greater Accra,GH6,Greater Accra,0.07199252422178924,0.03926723693881279,0.11643322418295038,0.7631231952164893,0.42384885611577766,0.950089856626839,0.03474635281808613,0.01438699468195522,0.06529376707835308,36
0.23338135938827445,Urban,GH6_Northern,GH6,Northern,0.1283864711147252,0.07088512243450135,0.19783191383778936,0.9076530824962075,0.7425817896142606,0.9962728332536782,0.16268324546872004,0.08286321103978656,0.2735405449792355,36
0.23338135938827445,Urban,GH6_Upper East,GH6,Upper East,0.05734865691527833,0.024346511678652195,0.11400379178757586,0.642674949658418,0.17101027665830687,0.9265515401221813,0.03867100032712974,0.014225760974965035,0.07817778313907148,36
0.23338135938827445,Urban,GH6_Upper West,GH6,Upper West,0.11679088327918846,0.047032206521112,0.20176760546949754,0.9059950130720716,0.6815723866714123,0.9971810461684314,0.15402752383355986,0.061875902873127164,0.28178782674939773,36
0.23338135938827445,Urban,GH6_Volta,GH6,Volta,0.09846834567313556,0.05263338557516874,0.16115130959444918,0.8245853462144422,0.5314375187253061,0.9724794407149949,0.08350828377756601,0.0372968557909572,0.15620998028497288,36
0.23338135938827445,Urban,GH6_Western,GH6,Western,0.18319224973698822,0.10868901597095065,0.28369482216424124,0.689278469910389,0.3485236009473603,0.9169579290461717,0.0825835321763891,0.03836844114908651,0.15486055978548102,36
0.23338135938827445,Rural,GH6_Ashanti,GH6,Ashanti,0.2717933083644014,0.16709528558760978,0.4033608604578692,0.9563665386913925,0.8836572176263797,0.9927650031399591,0.14446671339831013,0.06399117769684946,0.26410742527938,36
0.23338135938827445,Rural,GH6_Brong Ahafo,GH6,Brong Ahafo,0.32250025785722586,0.21900803455049792,0.4324308274515866,0.9732630713568868,0.9290953541033592,0.9953488209702868,0.3955435638919588,0.2670552751825686,0.5422601122220458,36
0.23338135938827445,Rural,GH6_Central,GH6,Central,0.4317905968907935,0.3169618126496426,0.5470253597735341,0.9679802706218043,0.9236241307401821,0.992568977095225,0.312465512352204,0.19657788317586006,0.4479773145728339,36
0.23338135938827445,Rural,GH6_Eastern,GH6,Eastern,0.36716521533870555,0.2619466280668464,0.48353299830192537,0.9722807328548296,0.9296017284351705,0.9951929640259525,0.29448596834289115,0.17674940298707073,0.4312410000225107,36
0.23338135938827445,Rural,GH6_Greater Accra,GH6,Greater Accra,0.2236051931419385,0.10687124674438227,0.3754530015225126,0.9447671795991225,0.8190776777349722,0.994929628945179,0.14639985049638404,0.05414980773311718,0.28673132299913145,36
0.23338135938827445,Rural,GH6_Northern,GH6,Northern,0.3908597792543093,0.2882940631899942,0.502110152143421,0.967375343914599,0.9203832267108844,0.992956558947319,0.469395087020022,0.33036198568476016,0.6074336704968342,36
0.23338135938827445,Rural,GH6_Upper East,GH6,Upper East,0.1399529513451101,0.07556794937836375,0.22639380100207787,0.914794526533679,0.7318037745316786,0.9857182933089584,0.1339841503042732,0.06569279559151192,0.22290195380390132,36
0.23338135938827445,Rural,GH6_Upper West,GH6,Upper West,0.3909713298793792,0.2726556976599948,0.5240602524933402,0.9796251662411363,0.9434042057820695,0.9976172149684466,0.503385922405182,0.3434373010191586,0.6681417475282376,36
0.23338135938827445,Rural,GH6_Volta,GH6,Volta,0.2782971097728241,0.17999485078687028,0.3905937525008938,0.9525109153207939,0.8760839153061861,0.9906128861067425,0.2526563976807324,0.13678634537739465,0.3924902840393071,36
0.23338135938827445,Rural,GH6_Western,GH6,Western,0.44675553271695906,0.3311712051206654,0.5678835228897553,0.921498729379666,0.8212575624241262,0.9806458201402738,0.2627736145547861,0.1540944253344933,0.39478875148108256,36
0.29788786046939775,Urban,GH6_Ashanti,GH6,Ashanti,0.07366850563100721,0.03708879562999693,0.11949074956091311,0.7920681689327856,0.46585650878854096,0.9576478679741205,0.029773604892382323,0.010735527030279645,0.05952992067516336,37
0.29788786046939775,Urban,GH6_Brong Ahafo,GH6,Brong Ahafo,0.13631420516747164,0.08423875804223158,0.20944974068104938,0.9139411274032126,0.7711502115985012,0.9901791499640261,0.12215635645693254,0.06450911814134778,0.19760975137329173,37
0.29788786046939775,Urban,GH6_Central,GH6,Central,0.17041245772885694,0.10311747994489438,0.2568688034819499,0.8813452412846583,0.71843238065052,0.9757107005385223,0.09421917003266066,0.046353496407010565,0.16391348543615916,37
0.29788786046939775,Urban,GH6_Eastern,GH6,Eastern,0.14212921508664383,0.08405031588131998,0.22128361488622314,0.8882783127719284,0.7142733263981552,0.9821341375820066,0.09323341817528752,0.046643016501581834,0.16576931938728173,37
0.29788786046939775,Urban,GH6_Greater Accra,GH6,Greater Accra,0.07359324192183646,0.04012657683544041,0.1185127198576646,0.7707110606823977,0.4335616072927209,0.9526650042358732,0.03559519729548054,0.014767068452183753,0.06675212801251963,37
0.29788786046939775,Urban,GH6_Northern,GH6,Northern,0.13086296856400487,0.07246982879084472,0.2019023405028651,0.9122820342141454,0.7553185595200419,0.9964594230539585,0.1648879170296706,0.0841974685658343,0.2771288327361395,37
0.29788786046939775,Urban,GH6_Upper East,GH6,Upper East,0.05888239036125397,0.025071173416838434,0.11662614345784736,0.6507858127884105,0.1776204734318577,0.9289562432010786,0.03959581083852395,0.014609429168212673,0.08000472708571886,37
0.29788786046939775,Urban,GH6_Upper West,GH6,Upper West,0.11941244632163472,0.048613881583734316,0.206428493449796,0.9066657606631637,0.679914737764079,0.9971530225846933,0.1566072914343094,0.06309892214036783,0.28531266149559825,37
0.29788786046939775,Urban,GH6_Volta,GH6,Volta,0.1004779898796214,0.05395524617274614,0.1647607573268615,0.8319255204047646,0.545033578644904,0.9739961005052296,0.08454004536496514,0.03792680292882096,0.15847928494724994,37
