uniq_region,urban,age_s,prev,sens,spec
GN6_Labe,Urban,0.29788786046939775,0.18125,0.2775,0.048
GN6_Kankan,Urban,0.29788786046939775,0.3275,0.518,0.2325
GN6_N'Zerekore,Urban,0.29788786046939775,0.354,0.56525,0.2225
GN6_Kindia,Rural,0.29788786046939775,0.60525,0.77425,0.28275
GN6_Mamou,Rural,0.29788786046939775,0.47425,0.67,0.21275
GN6_Faranah,Rural,0.29788786046939775,0.774,0.87175,0.469
GN6_Conakry,Rural,0.29788786046939775,0.0925,0.805,0.097
GN6_Boke,Rural,0.29788786046939775,0.254,0.74225,0.3425
GN6_Labe,Rural,0.29788786046939775,0.368,0.597,0.17075
GN6_Kankan,Rural,0.29788786046939775,0.60825,0.877,0.594
GN6_N'Zerekore,Rural,0.29788786046939775,0.71275,0.854,0.4975
GN6_Kindia,Urban,-0.5406966535852056,0.219,0.33,0.0825
GN6_Mamou,Urban,-0.5406966535852056,0.1625,0.29975,0.095
GN6_Faranah,Urban,-0.5406966535852056,0.35525,0.55,0.2225
GN6_Conakry,Urban,-0.5406966535852056,0.0165,0.469,0.01375
GN6_Boke,Urban,-0.5406966535852056,0.11175,0.34375,0.07975
GN6_Labe,Urban,-0.5406966535852056,0.1545,0.22625,0.039
GN6_Kankan,Urban,-0.5406966535852056,0.26975,0.493,0.185
GN6_N'Zerekore,Urban,-0.5406966535852056,0.32225,0.50925,0.19675
GN6_Kindia,Rural,-0.5406966535852056,0.55975,0.73775,0.2525
GN6_Mamou,Rural,-0.5406966535852056,0.43725,0.60825,0.199
GN6_Faranah,Rural,-0.5406966535852056,0.73175,0.85525,0.433
GN6_Conakry,Rural,-0.5406966535852056,0.0855,0.7505,0.0865
GN6_Boke,Rural,-0.5406966535852056,0.222,0.7045,0.3015
GN6_Labe,Rural,-0.5406966535852056,0.34325,0.52,0.1455
GN6_Kankan,Rural,-0.5406966535852056,0.54775,0.86775,0.549
GN6_N'Zerekore,Rural,-0.5406966535852056,0.6785,0.813,0.45725
GN6_Kindia,Urban,1.6525243831729877,0.322,0.47475,0.122
GN6_Mamou,Urban,1.6525243831729877,0.249,0.449,0.13275
GN6_Faranah,Urban,1.6525243831729877,0.505,0.6795,0.308
GN6_Conakry,Urban,1.6525243831729877,0.03625,0.65025,0.01975
GN6_Boke,Urban,1.6525243831729877,0.18325,0.47525,0.12975
GN6_Labe,Urban,1.6525243831729877,0.22625,0.379,0.05925
GN6_Kankan,Urban,1.6525243831729877,0.37425,0.5635,0.30225
GN6_N'Zerekore,Urban,1.6525243831729877,0.43075,0.65125,0.29375
GN6_Kindia,Rural,1.6525243831729877,0.6675,0.826,0.3475
GN6_Mamou,Rural,1.6525243831729877,0.55425,0.752,0.2545
GN6_Faranah,Rural,1.6525243831729877,0.83375,0.9165,0.553
GN6_Conakry,Rural,1.6525243831729877,0.12225,0.871,0.1225
GN6_Boke,Rural,1.6525243831729877,0.32875,0.804,0.4385
GN6_Labe,Rural,1.6525243831729877,0.44,0.70425,0.20775
GN6_Kankan,Rural,1.6525243831729877,0.67475,0.8985,0.67825
GN6_N'Zerekore,Rural,1.6525243831729877,0.7635,0.89025,0.579
GN6_Kindia,Urban,0.9429528712806311,0.274,0.41475,0.10175
GN6_Mamou,Urban,0.9429528712806311,0.21925,0.3865,0.11175
GN6_Faranah,Urban,0.9429528712806311,0.4635,0.6505,0.27775
GN6_Conakry,Urban,0.9429528712806311,0.02575,0.58325,0.01675
GN6_Boke,Urban,0.9429528712806311,0.156,0.43175,0.1145
GN6_Labe,Urban,0.9429528712806311,0.21525,0.33825,0.0545
GN6_Kankan,Urban,0.9429528712806311,0.339,0.538,0.26325
GN6_N'Zerekore,Urban,0.9429528712806311,0.4015,0.60175,0.26775
GN6_Kindia,Rural,0.9429528712806311,0.6335,0.80775,0.31225
GN6_Mamou,Rural,0.9429528712806311,0.52425,0.7085,0.23825
GN6_Faranah,Rural,0.9429528712806311,0.806,0.89525,0.51
GN6_Conakry,Rural,0.9429528712806311,0.1095,0.84625,0.10925
GN6_Boke,Rural,0.9429528712806311,0.28,0.78525,0.38925
GN6_Labe,Rural,0.9429528712806311,0.41225,0.647,0.19625
GN6_Kankan,Rural,0.9429528712806311,0.639,0.88925,0.63425
GN6_N'Zerekore,Rural,0.9429528712806311,0.74325,0.85775,0.5345
GN6_Kindia,Urban,-1.379281167639809,0.2025,0.28225,0.07025
GN6_Mamou,Urban,-1.379281167639809,0.14925,0.2455,0.07225
GN6_Faranah,Urban,-1.379281167639809,0.3045,0.516,0.18225
GN6_Conakry,Urban,-1.379281167639809,0.01475,0.39575,0.0115
GN6_Boke,Urban,-1.379281167639809,0.09025,0.30075,0.06875
GN6_Labe,Urban,-1.379281167639809,0.133,0.17,0.03325
GN6_Kankan,Urban,-1.379281167639809,0.25025,0.474,0.1695
GN6_N'Zerekore,Urban,-1.379281167639809,0.275,0.44425,0.173
GN6_Kindia,Rural,-1.379281167639809,0.51775,0.68075,0.217
GN6_Mamou,Rural,-1.379281167639809,0.38025,0.54825,0.16875
GN6_Faranah,Rural,-1.379281167639809,0.69925,0.8255,0.387
GN6_Conakry,Rural,-1.379281167639809,0.077,0.6985,0.07025
GN6_Boke,Rural,-1.379281167639809,0.19725,0.68,0.2525
GN6_Labe,Rural,-1.379281167639809,0.296,0.44525,0.1335
GN6_Kankan,Rural,-1.379281167639809,0.52625,0.84875,0.4915
GN6_N'Zerekore,Rural,-1.379281167639809,0.62875,0.76475,0.39975
GN6_Kindia,Urban,0.8139398691183845,0.272,0.41625,0.10025
GN6_Mamou,Urban,0.8139398691183845,0.22075,0.384,0.10525
GN6_Faranah,Urban,0.8139398691183845,0.4585,0.61875,0.26925
GN6_Conakry,Urban,0.8139398691183845,0.02475,0.58,0.017
GN6_Boke,Urban,0.8139398691183845,0.1585,0.42375,0.12475
GN6_Labe,Urban,0.8139398691183845,0.2035,0.3095,0.0525
GN6_Kankan,Urban,0.8139398691183845,0.34325,0.54525,0.24625
GN6_N'Zerekore,Urban,0.8139398691183845,0.39025,0.611,0.252
GN6_Kindia,Rural,0.8139398691183845,0.63125,0.79825,0.3055
GN6_Mamou,Rural,0.8139398691183845,0.51675,0.69175,0.226
GN6_Faranah,Rural,0.8139398691183845,0.8,0.892,0.49825
GN6_Conakry,Rural,0.8139398691183845,0.10775,0.83425,0.11075
GN6_Boke,Rural,0.8139398691183845,0.27625,0.77125,0.3795
GN6_Labe,Rural,0.8139398691183845,0.39475,0.6385,0.19
GN6_Kankan,Rural,0.8139398691183845,0.6345,0.89125,0.63225
GN6_N'Zerekore,Rural,0.8139398691183845,0.74225,0.86525,0.53325
GN6_Kindia,Urban,-1.4437876687209321,0.18775,0.27775,0.0675
GN6_Mamou,Urban,-1.4437876687209321,0.139,0.24425,0.07725
GN6_Faranah,Urban,-1.4437876687209321,0.3155,0.504,0.18075
GN6_Conakry,Urban,-1.4437876687209321,0.01775,0.3885,0.01175
GN6_Boke,Urban,-1.4437876687209321,0.09825,0.307,0.062
GN6_Labe,Urban,-1.4437876687209321,0.13925,0.17725,0.0335
GN6_Kankan,Urban,-1.4437876687209321,0.24975,0.4615,0.165
GN6_N'Zerekore,Urban,-1.4437876687209321,0.2655,0.4395,0.1715
GN6_Kindia,Rural,-1.4437876687209321,0.50525,0.68975,0.21225
GN6_Mamou,Rural,-1.4437876687209321,0.37175,0.55175,0.15525
GN6_Faranah,Rural,-1.4437876687209321,0.68625,0.824,0.37025
GN6_Conakry,Rural,-1.4437876687209321,0.0725,0.69775,0.0745
GN6_Boke,Rural,-1.4437876687209321,0.18125,0.66125,0.25375
GN6_Labe,Rural,-1.4437876687209321,0.291,0.441,0.13425
GN6_Kankan,Rural,-1.4437876687209321,0.504,0.854,0.48175
GN6_N'Zerekore,Rural,-1.4437876687209321,0.6285,0.76275,0.402
GN6_Kindia,Urban,0.8139398691183845,0.289,0.4185,0.1035
GN6_Mamou,Urban,0.8139398691183845,0.20675,0.39025,0.101
GN6_Faranah,Urban,0.8139398691183845,0.452,0.6265,0.282
GN6_Conakry,Urban,0.8139398691183845,0.028,0.583,0.01675
GN6_Boke,Urban,0.8139398691183845,0.16175,0.40575,0.11675
GN6_Labe,Urban,0.8139398691183845,0.2035,0.3085,0.05525
GN6_Kankan,Urban,0.8139398691183845,0.339,0.5405,0.24825
GN6_N'Zerekore,Urban,0.8139398691183845,0.3865,0.598,0.25375
GN6_Kindia,Rural,0.8139398691183845,0.61125,0.796,0.31425
GN6_Mamou,Rural,0.8139398691183845,0.5215,0.69675,0.23325
GN6_Faranah,Rural,0.8139398691183845,0.8035,0.89175,0.50075
GN6_Conakry,Rural,0.8139398691183845,0.10425,0.82475,0.10475
GN6_Boke,Rural,0.8139398691183845,0.271,0.78325,0.389
GN6_Labe,Rural,0.8139398691183845,0.4035,0.635,0.19175
GN6_Kankan,Rural,0.8139398691183845,0.6335,0.896,0.6305
GN6_N'Zerekore,Rural,0.8139398691183845,0.73725,0.86875,0.51625
GN6_Kindia,Urban,-1.2502681654775623,0.20625,0.28875,0.06375
GN6_Mamou,Urban,-1.2502681654775623,0.1585,0.262,0.08
GN6_Faranah,Urban,-1.2502681654775623,0.3055,0.51425,0.193
GN6_Conakry,Urban,-1.2502681654775623,0.01725,0.3995,0.01275
GN6_Boke,Urban,-1.2502681654775623,0.097,0.30375,0.07425
GN6_Labe,Urban,-1.2502681654775623,0.14275,0.1875,0.039
GN6_Kankan,Urban,-1.2502681654775623,0.25275,0.47125,0.1675
GN6_N'Zerekore,Urban,-1.2502681654775623,0.28975,0.45175,0.17225
GN6_Kindia,Rural,-1.2502681654775623,0.52225,0.69975,0.21125
GN6_Mamou,Rural,-1.2502681654775623,0.3845,0.56675,0.1735
GN6_Faranah,Rural,-1.2502681654775623,0.687,0.82925,0.398
GN6_Conakry,Rural,-1.2502681654775623,0.08,0.71325,0.084
GN6_Boke,Rural,-1.2502681654775623,0.20725,0.66625,0.2595
GN6_Labe,Rural,-1.2502681654775623,0.29025,0.4645,0.14
GN6_Kankan,Rural,-1.2502681654775623,0.5185,0.85,0.48925
GN6_N'Zerekore,Rural,-1.2502681654775623,0.64275,0.77575,0.3925
GN6_Kindia,Urban,-1.1212551633153156,0.201,0.30725,0.0755
GN6_Mamou,Urban,-1.1212551633153156,0.16475,0.2575,0.07875
GN6_Faranah,Urban,-1.1212551633153156,0.33275,0.5265,0.1975
GN6_Conakry,Urban,-1.1212551633153156,0.01725,0.41,0.0095
GN6_Boke,Urban,-1.1212551633153156,0.099,0.31475,0.0745
GN6_Labe,Urban,-1.1212551633153156,0.143,0.194,0.0415
GN6_Kankan,Urban,-1.1212551633153156,0.247,0.48175,0.1735
GN6_N'Zerekore,Urban,-1.1212551633153156,0.28125,0.453,0.1735
GN6_Kindia,Rural,-1.1212551633153156,0.52675,0.71025,0.2325
GN6_Mamou,Rural,-1.1212551633153156,0.39375,0.56025,0.1715
GN6_Faranah,Rural,-1.1212551633153156,0.71475,0.83275,0.391
GN6_Conakry,Rural,-1.1212551633153156,0.07625,0.71875,0.0715
GN6_Boke,Rural,-1.1212551633153156,0.2015,0.69225,0.26125
GN6_Labe,Rural,-1.1212551633153156,0.297,0.46975,0.1345
GN6_Kankan,Rural,-1.1212551633153156,0.54025,0.855,0.50225
GN6_N'Zerekore,Rural,-1.1212551633153156,0.65725,0.78825,0.41375
GN6_Kindia,Urban,1.2654853766862477,0.3075,0.439,0.10475
GN6_Mamou,Urban,1.2654853766862477,0.24725,0.4065,0.11975
GN6_Faranah,Urban,1.2654853766862477,0.4845,0.654,0.29075
GN6_Conakry,Urban,1.2654853766862477,0.02925,0.62225,0.02325
GN6_Boke,Urban,1.2654853766862477,0.16075,0.44025,0.122
GN6_Labe,Urban,1.2654853766862477,0.215,0.35825,0.061
GN6_Kankan,Urban,1.2654853766862477,0.35975,0.5695,0.28075
GN6_N'Zerekore,Urban,1.2654853766862477,0.414,0.62475,0.269
GN6_Kindia,Rural,1.2654853766862477,0.66375,0.819,0.33325
GN6_Mamou,Rural,1.2654853766862477,0.53825,0.7235,0.2565
GN6_Faranah,Rural,1.2654853766862477,0.81925,0.909,0.5295
GN6_Conakry,Rural,1.2654853766862477,0.11625,0.85325,0.11125
GN6_Boke,Rural,1.2654853766862477,0.30825,0.80025,0.4005
GN6_Labe,Rural,1.2654853766862477,0.412,0.67575,0.20425
GN6_Kankan,Rural,1.2654853766862477,0.6675,0.89525,0.65075
GN6_N'Zerekore,Rural,1.2654853766862477,0.7635,0.87975,0.55175
GN6_Kindia,Urban,-0.4761901525040822,0.22275,0.34025,0.08625
GN6_Mamou,Urban,-0.4761901525040822,0.18325,0.2885,0.0845
GN6_Faranah,Urban,-0.4761901525040822,0.38125,0.54725,0.20625
GN6_Conakry,Urban,-0.4761901525040822,0.02275,0.46575,0.012
GN6_Boke,Urban,-0.4761901525040822,0.10775,0.344,0.08825
GN6_Labe,Urban,-0.4761901525040822,0.158,0.218,0.0485
GN6_Kankan,Urban,-0.4761901525040822,0.28375,0.493,0.1885
GN6_N'Zerekore,Urban,-0.4761901525040822,0.321,0.50325,0.206
GN6_Kindia,Rural,-0.4761901525040822,0.5475,0.736,0.24325
GN6_Mamou,Rural,-0.4761901525040822,0.43425,0.62525,0.1885
GN6_Faranah,Rural,-0.4761901525040822,0.74025,0.85275,0.43825
GN6_Conakry,Rural,-0.4761901525040822,0.08725,0.757,0.0785
GN6_Boke,Rural,-0.4761901525040822,0.2165,0.7105,0.3055
GN6_Labe,Rural,-0.4761901525040822,0.34025,0.52425,0.156
GN6_Kankan,Rural,-0.4761901525040822,0.57225,0.864,0.5575
GN6_N'Zerekore,Rural,-0.4761901525040822,0.673,0.81825,0.46625
GN6_Kindia,Urban,0.4914073637127678,0.26625,0.3905,0.0995
GN6_Mamou,Urban,0.4914073637127678,0.2085,0.36,0.10075
GN6_Faranah,Urban,0.4914073637127678,0.44025,0.62175,0.25075
GN6_Conakry,Urban,0.4914073637127678,0.02175,0.57075,0.0175
GN6_Boke,Urban,0.4914073637127678,0.132,0.4065,0.10775
GN6_Labe,Urban,0.4914073637127678,0.2,0.2845,0.05025
GN6_Kankan,Urban,0.4914073637127678,0.33575,0.5475,0.2355
GN6_N'Zerekore,Urban,0.4914073637127678,0.35875,0.576,0.25225
GN6_Kindia,Rural,0.4914073637127678,0.62,0.78375,0.29
GN6_Mamou,Rural,0.4914073637127678,0.4845,0.674,0.218
GN6_Faranah,Rural,0.4914073637127678,0.7815,0.8935,0.47625
GN6_Conakry,Rural,0.4914073637127678,0.0995,0.82475,0.10275
GN6_Boke,Rural,0.4914073637127678,0.25975,0.759,0.3685
GN6_Labe,Rural,0.4914073637127678,0.38125,0.61175,0.18225
GN6_Kankan,Rural,0.4914073637127678,0.6145,0.88575,0.612
GN6_N'Zerekore,Rural,0.4914073637127678,0.72225,0.856,0.51875
GN6_Kindia,Urban,0.3623943615505211,0.26175,0.38425,0.09325
GN6_Mamou,Urban,0.3623943615505211,0.2025,0.3535,0.09525
GN6_Faranah,Urban,0.3623943615505211,0.40125,0.61475,0.25
GN6_Conakry,Urban,0.3623943615505211,0.023,0.54775,0.0145
GN6_Boke,Urban,0.3623943615505211,0.13775,0.391,0.107
GN6_Labe,Urban,0.3623943615505211,0.1945,0.282,0.046
GN6_Kankan,Urban,0.3623943615505211,0.31875,0.52475,0.2405
GN6_N'Zerekore,Urban,0.3623943615505211,0.35425,0.56475,0.231
GN6_Kindia,Rural,0.3623943615505211,0.6085,0.789,0.2945
GN6_Mamou,Rural,0.3623943615505211,0.4875,0.66025,0.2135
GN6_Faranah,Rural,0.3623943615505211,0.769,0.88025,0.47825
GN6_Conakry,Rural,0.3623943615505211,0.09325,0.81075,0.09025
GN6_Boke,Rural,0.3623943615505211,0.262,0.7575,0.37025
GN6_Labe,Rural,0.3623943615505211,0.371,0.59925,0.18075
GN6_Kankan,Rural,0.3623943615505211,0.601,0.8785,0.59925
GN6_N'Zerekore,Rural,0.3623943615505211,0.7195,0.8545,0.495
GN6_Kindia,Urban,-0.4116836514229589,0.2395,0.348,0.0895
GN6_Mamou,Urban,-0.4116836514229589,0.17975,0.31375,0.08775
GN6_Faranah,Urban,-0.4116836514229589,0.3775,0.56075,0.22
GN6_Conakry,Urban,-0.4116836514229589,0.02125,0.48825,0.01075
GN6_Boke,Urban,-0.4116836514229589,0.12225,0.34025,0.0795
GN6_Labe,Urban,-0.4116836514229589,0.168,0.24725,0.0425
GN6_Kankan,Urban,-0.4116836514229589,0.27225,0.5075,0.20275
GN6_N'Zerekore,Urban,-0.4116836514229589,0.31075,0.51525,0.2005
GN6_Kindia,Rural,-0.4116836514229589,0.56475,0.746,0.23075
GN6_Mamou,Rural,-0.4116836514229589,0.41875,0.6165,0.1855
GN6_Faranah,Rural,-0.4116836514229589,0.734,0.8695,0.46125
GN6_Conakry,Rural,-0.4116836514229589,0.09225,0.764,0.08825
GN6_Boke,Rural,-0.4116836514229589,0.219,0.72075,0.306
GN6_Labe,Rural,-0.4116836514229589,0.33775,0.53325,0.15375
GN6_Kankan,Rural,-0.4116836514229589,0.569,0.865,0.55575
GN6_N'Zerekore,Rural,-0.4116836514229589,0.6715,0.811,0.45875
GN6_Kindia,Urban,1.2009788756051245,0.29425,0.43975,0.109
GN6_Mamou,Urban,1.2009788756051245,0.2375,0.4045,0.113
GN6_Faranah,Urban,1.2009788756051245,0.47225,0.6445,0.2895
GN6_Conakry,Urban,1.2009788756051245,0.0265,0.6145,0.0195
GN6_Boke,Urban,1.2009788756051245,0.1595,0.4545,0.12175
GN6_Labe,Urban,1.2009788756051245,0.2145,0.3395,0.05025
GN6_Kankan,Urban,1.2009788756051245,0.35975,0.55225,0.2765
GN6_N'Zerekore,Urban,1.2009788756051245,0.40675,0.6255,0.26575
GN6_Kindia,Rural,1.2009788756051245,0.63975,0.81075,0.33075
GN6_Mamou,Rural,1.2009788756051245,0.5345,0.72075,0.25525
GN6_Faranah,Rural,1.2009788756051245,0.80875,0.90525,0.5275
GN6_Conakry,Rural,1.2009788756051245,0.108,0.85125,0.11175
GN6_Boke,Rural,1.2009788756051245,0.3105,0.78975,0.4115
GN6_Labe,Rural,1.2009788756051245,0.41925,0.66425,0.20925
GN6_Kankan,Rural,1.2009788756051245,0.6445,0.89925,0.65425
GN6_N'Zerekore,Rural,1.2009788756051245,0.75275,0.8715,0.5395
GN6_Kindia,Urban,-0.9922421611530688,0.216,0.318,0.07075
GN6_Mamou,Urban,-0.9922421611530688,0.166,0.2775,0.07825
GN6_Faranah,Urban,-0.9922421611530688,0.34175,0.537,0.1925
GN6_Conakry,Urban,-0.9922421611530688,0.0175,0.421,0.01475
GN6_Boke,Urban,-0.9922421611530688,0.117,0.314,0.07625
GN6_Labe,Urban,-0.9922421611530688,0.1385,0.2085,0.0375
GN6_Kankan,Urban,-0.9922421611530688,0.26125,0.48025,0.1735
GN6_N'Zerekore,Urban,-0.9922421611530688,0.29025,0.45675,0.18525
GN6_Kindia,Rural,-0.9922421611530688,0.538,0.70625,0.237
GN6_Mamou,Rural,-0.9922421611530688,0.41625,0.57,0.19
GN6_Faranah,Rural,-0.9922421611530688,0.72225,0.834,0.4065
GN6_Conakry,Rural,-0.9922421611530688,0.0775,0.722,0.083
GN6_Boke,Rural,-0.9922421611530688,0.21675,0.69975,0.266
GN6_Labe,Rural,-0.9922421611530688,0.30425,0.48,0.14775
GN6_Kankan,Rural,-0.9922421611530688,0.5295,0.861,0.51025
GN6_N'Zerekore,Rural,-0.9922421611530688,0.6555,0.78825,0.43425
GN6_Kindia,Urban,0.29788786046939775,0.25775,0.38875,0.0935
GN6_Mamou,Urban,0.29788786046939775,0.2105,0.3455,0.10625
GN6_Faranah,Urban,0.29788786046939775,0.41875,0.60875,0.24925
GN6_Conakry,Urban,0.29788786046939775,0.01975,0.5405,0.01275
GN6_Boke,Urban,0.29788786046939775,0.12975,0.38475,0.103
GN6_Labe,Urban,0.29788786046939775,0.177,0.294,0.0495
GN6_Kankan,Urban,0.29788786046939775,0.309,0.514,0.23725
GN6_N'Zerekore,Urban,0.29788786046939775,0.3495,0.5485,0.242
GN6_Kindia,Rural,0.29788786046939775,0.612,0.77875,0.264
GN6_Mamou,Rural,0.29788786046939775,0.4765,0.66075,0.20825
GN6_Faranah,Rural,0.29788786046939775,0.7895,0.8775,0.46475
GN6_Conakry,Rural,0.29788786046939775,0.09625,0.81975,0.097
GN6_Boke,Rural,0.29788786046939775,0.25025,0.76025,0.34275
GN6_Labe,Rural,0.29788786046939775,0.3745,0.59725,0.17825
GN6_Kankan,Rural,0.29788786046939775,0.60625,0.8795,0.59625
GN6_N'Zerekore,Rural,0.29788786046939775,0.7055,0.84475,0.489
GN6_Kindia,Urban,-1.4437876687209321,0.201,0.28,0.0725
GN6_Mamou,Urban,-1.4437876687209321,0.15475,0.257,0.071
GN6_Faranah,Urban,-1.4437876687209321,0.30775,0.49625,0.182
GN6_Conakry,Urban,-1.4437876687209321,0.0155,0.3905,0.01
GN6_Boke,Urban,-1.4437876687209321,0.09125,0.30225,0.0685
GN6_Labe,Urban,-1.4437876687209321,0.12775,0.1755,0.04025
GN6_Kankan,Urban,-1.4437876687209321,0.25575,0.4705,0.14975
GN6_N'Zerekore,Urban,-1.4437876687209321,0.269,0.4505,0.1715
GN6_Kindia,Rural,-1.4437876687209321,0.5085,0.68525,0.21925
GN6_Mamou,Rural,-1.4437876687209321,0.3785,0.559,0.16425
GN6_Faranah,Rural,-1.4437876687209321,0.67775,0.8285,0.369
GN6_Conakry,Rural,-1.4437876687209321,0.0765,0.702,0.0755
GN6_Boke,Rural,-1.4437876687209321,0.18475,0.67975,0.24725
GN6_Labe,Rural,-1.4437876687209321,0.289,0.4415,0.1365
GN6_Kankan,Rural,-1.4437876687209321,0.50625,0.84525,0.4885
GN6_N'Zerekore,Rural,-1.4437876687209321,0.63075,0.77,0.39375
GN6_Kindia,Urban,-1.1857616643964388,0.20875,0.2965,0.07175
GN6_Mamou,Urban,-1.1857616643964388,0.153,0.25475,0.074
GN6_Faranah,Urban,-1.1857616643964388,0.31725,0.516,0.1835
GN6_Conakry,Urban,-1.1857616643964388,0.019,0.40025,0.014
GN6_Boke,Urban,-1.1857616643964388,0.10625,0.321,0.06875
GN6_Labe,Urban,-1.1857616643964388,0.14475,0.1925,0.03625
GN6_Kankan,Urban,-1.1857616643964388,0.25575,0.466,0.16975
GN6_N'Zerekore,Urban,-1.1857616643964388,0.29625,0.4615,0.177
GN6_Kindia,Rural,-1.1857616643964388,0.51525,0.6925,0.22525
GN6_Mamou,Rural,-1.1857616643964388,0.3895,0.56475,0.1685
GN6_Faranah,Rural,-1.1857616643964388,0.68875,0.84025,0.379
GN6_Conakry,Rural,-1.1857616643964388,0.07775,0.705,0.08075
GN6_Boke,Rural,-1.1857616643964388,0.1835,0.68875,0.2575
GN6_Labe,Rural,-1.1857616643964388,0.2935,0.45775,0.1365
GN6_Kankan,Rural,-1.1857616643964388,0.53475,0.86725,0.51175
GN6_N'Zerekore,Rural,-1.1857616643964388,0.641,0.78125,0.4135
GN6_Kindia,Urban,0.7494333680372611,0.2735,0.4225,0.1045
GN6_Mamou,Urban,0.7494333680372611,0.212,0.37675,0.102
GN6_Faranah,Urban,0.7494333680372611,0.44625,0.63125,0.2625
GN6_Conakry,Urban,0.7494333680372611,0.02025,0.58275,0.01825
GN6_Boke,Urban,0.7494333680372611,0.15075,0.403,0.1065
GN6_Labe,Urban,0.7494333680372611,0.2005,0.31375,0.05025
GN6_Kankan,Urban,0.7494333680372611,0.33275,0.529,0.26025
GN6_N'Zerekore,Urban,0.7494333680372611,0.384,0.58525,0.24975
GN6_Kindia,Rural,0.7494333680372611,0.617,0.794,0.2885
GN6_Mamou,Rural,0.7494333680372611,0.4995,0.68075,0.21675
GN6_Faranah,Rural,0.7494333680372611,0.79725,0.89025,0.503
GN6_Conakry,Rural,0.7494333680372611,0.10075,0.8325,0.11
GN6_Boke,Rural,0.7494333680372611,0.26875,0.775,0.38
GN6_Labe,Rural,0.7494333680372611,0.39475,0.64325,0.184
GN6_Kankan,Rural,0.7494333680372611,0.6265,0.88925,0.634
GN6_N'Zerekore,Rural,0.7494333680372611,0.74075,0.8545,0.52925
GN6_Kindia,Urban,0.03986185614490445,0.246,0.3695,0.08925
GN6_Mamou,Urban,0.03986185614490445,0.201,0.3345,0.09525
GN6_Faranah,Urban,0.03986185614490445,0.384,0.5915,0.23125
GN6_Conakry,Urban,0.03986185614490445,0.019,0.52125,0.0135
GN6_Boke,Urban,0.03986185614490445,0.12425,0.37725,0.09275
GN6_Labe,Urban,0.03986185614490445,0.18375,0.259,0.0475
GN6_Kankan,Urban,0.03986185614490445,0.30925,0.50725,0.21175
GN6_N'Zerekore,Urban,0.03986185614490445,0.33775,0.54775,0.216
GN6_Kindia,Rural,0.03986185614490445,0.592,0.76525,0.266
GN6_Mamou,Rural,0.03986185614490445,0.4545,0.65625,0.2055
GN6_Faranah,Rural,0.03986185614490445,0.761,0.8665,0.45925
GN6_Conakry,Rural,0.03986185614490445,0.096,0.80275,0.09125
GN6_Boke,Rural,0.03986185614490445,0.23,0.73125,0.3255
GN6_Labe,Rural,0.03986185614490445,0.3615,0.548,0.16775
GN6_Kankan,Rural,0.03986185614490445,0.59375,0.86925,0.5785
GN6_N'Zerekore,Rural,0.03986185614490445,0.70025,0.8325,0.48725
GN6_Kindia,Urban,-0.6697096557474522,0.243,0.33575,0.07575
GN6_Mamou,Urban,-0.6697096557474522,0.1705,0.292,0.0795
GN6_Faranah,Urban,-0.6697096557474522,0.36675,0.54925,0.19425
GN6_Conakry,Urban,-0.6697096557474522,0.01775,0.44375,0.01075
GN6_Boke,Urban,-0.6697096557474522,0.126,0.32475,0.0805
GN6_Labe,Urban,-0.6697096557474522,0.15325,0.2205,0.03825
GN6_Kankan,Urban,-0.6697096557474522,0.2795,0.48025,0.187
GN6_N'Zerekore,Urban,-0.6697096557474522,0.31175,0.4795,0.18725
GN6_Kindia,Rural,-0.6697096557474522,0.5525,0.733,0.237
GN6_Mamou,Rural,-0.6697096557474522,0.41725,0.59775,0.1875
GN6_Faranah,Rural,-0.6697096557474522,0.7335,0.8575,0.42925
GN6_Conakry,Rural,-0.6697096557474522,0.079,0.74525,0.0815
GN6_Boke,Rural,-0.6697096557474522,0.2185,0.71875,0.30625
GN6_Labe,Rural,-0.6697096557474522,0.3135,0.5095,0.15325
GN6_Kankan,Rural,-0.6697096557474522,0.551,0.8645,0.523
GN6_N'Zerekore,Rural,-0.6697096557474522,0.67325,0.805,0.44425
GN6_Kindia,Urban,-0.5406966535852056,0.2205,0.33,0.08025
GN6_Mamou,Urban,-0.5406966535852056,0.17775,0.29675,0.07575
GN6_Faranah,Urban,-0.5406966535852056,0.3495,0.56475,0.20575
GN6_Conakry,Urban,-0.5406966535852056,0.021,0.462,0.015
GN6_Boke,Urban,-0.5406966535852056,0.11525,0.346,0.08225
GN6_Labe,Urban,-0.5406966535852056,0.16425,0.22025,0.0425
GN6_Kankan,Urban,-0.5406966535852056,0.28025,0.49075,0.1925
GN6_N'Zerekore,Urban,-0.5406966535852056,0.3265,0.4855,0.20225
GN6_Kindia,Rural,-0.5406966535852056,0.55325,0.7355,0.2515
GN6_Mamou,Rural,-0.5406966535852056,0.421,0.607,0.19075
GN6_Faranah,Rural,-0.5406966535852056,0.7335,0.8645,0.4245
GN6_Conakry,Rural,-0.5406966535852056,0.0865,0.75475,0.08125
GN6_Boke,Rural,-0.5406966535852056,0.22175,0.70375,0.30525
GN6_Labe,Rural,-0.5406966535852056,0.3365,0.5265,0.16275
GN6_Kankan,Rural,-0.5406966535852056,0.54375,0.87625,0.538
GN6_N'Zerekore,Rural,-0.5406966535852056,0.67775,0.81475,0.45625
