age_s,urban,uniq_region,country,region2,prevalence,prev_lwr,prev_upr,sensitivity,sens_lwr,sens_upr,specificity,spec_lwr,spec_upr,age
-1.7018136730454254,Urban,GN6_Boke,GN6,Boke,0.09149634473900128,0.03890196473608564,0.18405903602445356,0.28736882972781225,0.11194223298530881,0.5281932733180654,0.0618542173388572,0.018679435890803026,0.12675982382611226,6
-1.7018136730454254,Urban,GN6_Conakry,GN6,Conakry,0.016278187935164546,0.005787508147641151,0.0345338042277647,0.372220731993347,0.07233250089738058,0.7200764684885662,0.010760781445086742,0.002966313815234126,0.026619917192390742,6
-1.7018136730454254,Urban,GN6_Faranah,GN6,Faranah,0.2931462169957952,0.1509647318649845,0.4435049175217515,0.4898287950070725,0.2749932450293261,0.7308653407047684,0.17307525883983738,0.0767090277441022,0.3289875268720032,6
-1.7018136730454254,Urban,GN6_Kankan,GN6,Kankan,0.23329763816728172,0.13247130296103626,0.36642814477384866,0.45642322506743427,0.23231909169349005,0.7015640277451877,0.15331289324426786,0.059450243893031454,0.2787185835542878,6
-1.7018136730454254,Urban,GN6_Kindia,GN6,Kindia,0.1882944781186814,0.10098789761862541,0.29912189224266755,0.2741495445432783,0.11982626561757481,0.46656821545602234,0.06629394797308137,0.027937876458233573,0.12832364877098554,6
-1.7018136730454254,Urban,GN6_Labe,GN6,Labe,0.12899844467247423,0.05827720387996583,0.2584131700498989,0.1644829994893583,0.04359598071805392,0.3742661724940435,0.035391616269849775,0.006487007527561961,0.09154839506449712,6
-1.7018136730454254,Urban,GN6_Mamou,GN6,Mamou,0.14275802598174792,0.06355384995600012,0.25509069471256796,0.23635728543646886,0.08356485521269429,0.4734638545204482,0.06982376246480124,0.02310949463912398,0.17432634763430382,6
-1.7018136730454254,Urban,GN6_N'Zerekore,GN6,N'Zerekore,0.2607083810999721,0.14322647110803047,0.40151144975872005,0.42101590496043145,0.22718119381791238,0.6495856706443996,0.16359591580083171,0.07263609307146025,0.3059091758890024,6
-1.7018136730454254,Rural,GN6_Boke,GN6,Boke,0.1795146583406127,0.1053871164676022,0.2796869261472929,0.6520434839739756,0.4342831938766435,0.8386787017004189,0.23812342301783665,0.1413083704173603,0.35280003111881003,6
-1.7018136730454254,Rural,GN6_Conakry,GN6,Conakry,0.0717574065568638,0.0027817457087070266,0.3747944064535645,0.6739492857548685,0.1680717627626446,0.9439178107237286,0.07298982227961712,0.005851259655271529,0.32430469067546996,6
-1.7018136730454254,Rural,GN6_Faranah,GN6,Faranah,0.6640145448550988,0.539660842681845,0.7732383553844953,0.8176044768829897,0.7037448418154352,0.9062051090905988,0.3674867820116721,0.2254440592447197,0.5319934690954362,6
-1.7018136730454254,Rural,GN6_Kankan,GN6,Kankan,0.5011073230055252,0.3836824532488534,0.6210020700035108,0.8469735928182781,0.73273686011389,0.931932929211738,0.47043027258686426,0.3279031621268471,0.6198632916429024,6
-1.7018136730454254,Rural,GN6_Kindia,GN6,Kindia,0.49918984672568845,0.37089687739905564,0.6317457923043863,0.6708386032020482,0.4973838755451557,0.8147016232076244,0.20764820916284327,0.11508968215731238,0.3275619841856754,6
-1.7018136730454254,Rural,GN6_Labe,GN6,Labe,0.2769082812091816,0.18533097832183987,0.38222413323971494,0.4170715177717539,0.22779631848263923,0.6071096227369157,0.13263390751825951,0.07092958093581532,0.22251637900338742,6
-1.7018136730454254,Rural,GN6_Mamou,GN6,Mamou,0.3701572208768392,0.26501591393255797,0.4867772172799728,0.5281491865490396,0.3405501661746662,0.7085098933291889,0.1562641780756416,0.08314155028837258,0.25238646602640086,6
-1.7018136730454254,Rural,GN6_N'Zerekore,GN6,N'Zerekore,0.6098556391819223,0.48637206920051784,0.7274081116711926,0.7507333374449664,0.5963577666680886,0.8666482819953792,0.386008206319607,0.24473899514426165,0.550917675351578,6
-1.6373071719643022,Urban,GN6_Boke,GN6,Boke,0.09270147438953738,0.039598715617918105,0.18566699675661116,0.29026033124805967,0.11493619732154638,0.5313785184523678,0.06282213207668022,0.01911652906648839,0.12806145308859102,7
-1.6373071719643022,Urban,GN6_Conakry,GN6,Conakry,0.01645460691289033,0.0059044683143624445,0.03460025600077034,0.37693415400710345,0.07622323359192285,0.7228301211053961,0.010847297144789119,0.0030393442338708288,0.02646053882431058,7
-1.6373071719643022,Urban,GN6_Faranah,GN6,Faranah,0.29673408536766027,0.15343907534696727,0.447003865036348,0.49354880316826694,0.2787190250430287,0.732897082213595,0.17504177654113678,0.07830339541568326,0.33104596157975463,7
-1.6373071719643022,Urban,GN6_Kankan,GN6,Kankan,0.2356913330154268,0.1341875370680355,0.3692657614357782,0.4584511129947091,0.23561828011920555,0.6998930041498074,0.15536025165093903,0.06078053500131971,0.28054735293178784,7
-1.6373071719643022,Urban,GN6_Kindia,GN6,Kindia,0.19032530617069773,0.10204855957142761,0.30125233440258425,0.2772672090583082,0.12265164925916144,0.4687907932886865,0.06707549758094954,0.028463078798940833,0.12866900598116998,7
-1.6373071719643022,Urban,GN6_Labe,GN6,Labe,0.1305386214216263,0.05910592863964593,0.26080308271932995,0.16739864179353833,0.044935221276601815,0.3769881841856553,0.035704077913685406,0.006570097537943006,0.0912584695269656,7
-1.6373071719643022,Urban,GN6_Mamou,GN6,Mamou,0.14445214973513898,0.06466924386716921,0.25720009661321985,0.23942720400642206,0.08579886497606698,0.47669149950166434,0.07055946909638271,0.023607114161116112,0.17562426949818066,7
