age_s,urban,uniq_region,country,region2,prevalence,prev_lwr,prev_upr,sensitivity,sens_lwr,sens_upr,specificity,spec_lwr,spec_upr,age
1.0074593723617544,Urban,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.08634654983010608,0.056291715831309486,0.12299120730331513,0.5292975778656558,0.3223273326768736,0.7125591792235426,0.04272728815798512,0.022091676006187125,0.06984691713110969,48
1.0074593723617544,Urban,TG6_kara,TG6,kara,0.34450702935152905,0.2121873635010702,0.5069961880228873,0.6277353456169642,0.43914347944214743,0.8117039238479441,0.06668870312879185,0.00653165169546074,0.162230367881529,48
1.0074593723617544,Urban,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.18417398566374532,0.0905289470161435,0.33238574256381903,0.6201114156707359,0.37955990052086486,0.816970909356892,0.06741682550449918,0.02126157553825034,0.157335293053596,48
1.0074593723617544,Urban,TG6_plateaux,TG6,plateaux,0.31081118457061313,0.19381311088301048,0.46262348014103855,0.6934088512772796,0.5191488149737535,0.8593407817384057,0.11305133310854507,0.0425564774134072,0.2260660437526343,48
1.0074593723617544,Urban,TG6_savanes,TG6,savanes,0.10895401908189092,0.0439092625966811,0.1906783715379087,0.5739791508799976,0.3499675884782127,0.773217407509213,0.05736692856798847,0.0200163734960063,0.12227087523922767,48
1.0074593723617544,Rural,TG6_centrale,TG6,centrale,0.6588073347404687,0.5691198753040527,0.7434654039143818,0.9162344349690287,0.8655909094100667,0.9574743994882101,0.2136893134251511,0.12735504856629806,0.32543155778912736,48
1.0074593723617544,Rural,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.3258701970873958,0.09324584964139049,0.6839445842448614,0.8426415841647693,0.5676928402765669,0.9637465638052248,0.17408915897179472,0.011753690284864804,0.6694334800599412,48
1.0074593723617544,Rural,TG6_kara,TG6,kara,0.6577682171484786,0.5733419020772939,0.7379561101263943,0.8978789577856063,0.8357662655637575,0.94339181633162,0.30026667530725404,0.18958395843110756,0.4352303443351541,48
1.0074593723617544,Rural,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.44907673445889157,0.35694241753273964,0.5408073156902932,0.8856119338222751,0.7965053878758528,0.948461109136187,0.13820579342767814,0.0747552647276837,0.22336756866387106,48
1.0074593723617544,Rural,TG6_plateaux,TG6,plateaux,0.6099283343455556,0.5307280688534565,0.6841524348211838,0.9338722958763555,0.8922560913598231,0.9668565319975625,0.27796756218712304,0.1900253961659081,0.37451731689664564,48
1.0074593723617544,Rural,TG6_savanes,TG6,savanes,0.354880605540417,0.28253942455343545,0.4283081843054299,0.8647074645404853,0.7850463428931928,0.9224558336055053,0.1128190505741937,0.0706224400831351,0.16428913330372547,48
1.0719658734428776,Urban,TG6_centrale,TG6,centrale,0.27224424217305826,0.14956952491355585,0.405914013082038,0.6614190413108013,0.463226871296876,0.8369798006339826,0.09295966411213855,0.041171287199537554,0.1798520746499566,49
1.0719658734428776,Urban,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.08809867173638845,0.057514804682308796,0.12612094642686983,0.5334185439389623,0.319738744357592,0.7188155164281866,0.0430115764795943,0.02193855334929479,0.07087410277813472,49
1.0719658734428776,Urban,TG6_kara,TG6,kara,0.3500681108124665,0.21605268712151293,0.5130660840987844,0.6321204855299579,0.4409681542846168,0.8163789738811612,0.06826181892651663,0.006680680451450455,0.16670752741420955,49
1.0719658734428776,Urban,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.1876126097946318,0.09253221673058902,0.3386038990857112,0.6291361075707094,0.3855735795844421,0.8250239051412468,0.06869443761471548,0.021549939201818163,0.16129807149816028,49
1.0719658734428776,Urban,TG6_plateaux,TG6,plateaux,0.31533646337441346,0.19765418314700078,0.46808373820262217,0.7004197486500039,0.5258683152164055,0.8642669718440655,0.11335550160654935,0.042693596541633634,0.2269827127426366,49
1.0719658734428776,Urban,TG6_savanes,TG6,savanes,0.11103024063514748,0.04468094299304131,0.19443672259786327,0.5784348703142327,0.35436646054450505,0.7777185251842837,0.05776418004688752,0.0200816598153057,0.1236153322990772,49
1.0719658734428776,Rural,TG6_centrale,TG6,centrale,0.6643833914488485,0.5738534267376566,0.7495162517876554,0.9185618928729492,0.8683643272264594,0.9596847207202226,0.21553479574387355,0.1273189790436118,0.3299030643701419,49
1.0719658734428776,Rural,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.33025588039906767,0.09530051702226186,0.6883790975139229,0.8443494547515578,0.5676726146379663,0.9651329522943435,0.1748711210802715,0.011876160648366971,0.6700453653785113,49
1.0719658734428776,Rural,TG6_kara,TG6,kara,0.6633187896074284,0.5793125165144708,0.7434685212306522,0.899540909612517,0.8368924924786673,0.945125585242375,0.3056267186796124,0.19091887473080324,0.44560737669926054,49
1.0719658734428776,Rural,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.4547567607538413,0.36112735566877674,0.5470501251700707,0.8894072648123341,0.8013573140180413,0.9513993800967939,0.1406498476619188,0.07569158365567466,0.23001496649164707,49
1.0719658734428776,Rural,TG6_plateaux,TG6,plateaux,0.614965983198474,0.5343448109400594,0.689064294394011,0.9358871402755605,0.894007633439679,0.9685006219471539,0.27859007740544367,0.18862874568272878,0.37779464182501404,49
1.0719658734428776,Rural,TG6_savanes,TG6,savanes,0.35977379795004116,0.2863891190013029,0.43419645004474683,0.8667775485775453,0.7854300358486883,0.9250078127306904,0.1135839388948849,0.07023420954164025,0.16637565877323307,49
1.136472374524001,Urban,TG6_centrale,TG6,centrale,0.27719778220889246,0.15279579356888207,0.4138169451009578,0.668258126666738,0.469734277544771,0.8418657201589773,0.0939017106078848,0.041101635902641535,0.18253566256919368,50
1.136472374524001,Urban,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.08988473293341169,0.05838103533802289,0.12896383453662041,0.5375196045716107,0.31711470061799524,0.7262270238139596,0.043301846127506136,0.021749313499494993,0.07204232319472836,50
1.136472374524001,Urban,TG6_kara,TG6,kara,0.35566915109799196,0.2206713395990866,0.5197299429819663,0.6364717288928357,0.44376465706240675,0.8210816139589249,0.06987429161008507,0.00679252303975605,0.1714726339928863,50
1.136472374524001,Urban,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.19110058934755547,0.09422235434277296,0.3435148598169183,0.6380382759028653,0.39204085488266616,0.8325968508165584,0.07000116824626948,0.022001676726652097,0.16556468816621736,50
1.136472374524001,Urban,TG6_plateaux,TG6,plateaux,0.3198970725294176,0.20075520617770082,0.4744573293726589,0.7073226163996443,0.5320199331976846,0.8705365747149322,0.11366548320918972,0.042643102186566,0.22747867633294827,50
1.136472374524001,Urban,TG6_savanes,TG6,savanes,0.11314160926078745,0.04559659712684702,0.19804851147949826,0.5828674481775891,0.35695654048948755,0.7822289316160796,0.05816671848111019,0.020300508470293653,0.12505584229670155,50
1.136472374524001,Rural,TG6_centrale,TG6,centrale,0.6699105781422557,0.579608477051297,0.7554379965096104,0.9208230563863562,0.8710102812999703,0.9615564858699649,0.217396973572592,0.12750939877473344,0.3349954792271408,50
1.136472374524001,Rural,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.3346704758672127,0.09643614502330848,0.693219621291386,0.8460126335703079,0.5670005122998011,0.9657260333925093,0.17566254681737983,0.011847348204732336,0.6732314611908867,50
1.136472374524001,Rural,TG6_kara,TG6,kara,0.6688215297085454,0.5843638181794725,0.7484991520576005,0.9011692147383168,0.8372693913305514,0.9466620729668866,0.31103768113929275,0.19337678759373522,0.4563141327729296,50
1.136472374524001,Rural,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.46044703815213134,0.36599948563926893,0.5543830125191493,0.8930729328904029,0.8053218860341212,0.9544837924728315,0.14313884296140858,0.07583120235580451,0.23717054160653872,50
1.136472374524001,Rural,TG6_plateaux,TG6,plateaux,0.6199767405488915,0.5389896763623685,0.6944449429288427,0.9378385063105777,0.8962540157660036,0.970015065032726,0.279219190603115,0.18763158763974896,0.38128700069090216,50
1.136472374524001,Rural,TG6_savanes,TG6,savanes,0.3646961282129382,0.2898631365010458,0.4401953283471141,0.8688094418152698,0.7866480567743184,0.926946920784252,0.11435764484510325,0.06999487887122459,0.16912497458689102,50
1.2009788756051245,Urban,TG6_centrale,TG6,centrale,0.2822057788070414,0.15614963127377934,0.42121016280357165,0.6750119266935678,0.4742395801439546,0.8462179770632123,0.09485703418127155,0.041200917843936216,0.18436863845121995,51
1.2009788756051245,Urban,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.09170523726136223,0.05946890678898761,0.1318541329750409,0.5415989634330838,0.3139074158550194,0.7329022292685827,0.04359815965215631,0.021381191897971108,0.07320010786935084,51
1.2009788756051245,Urban,TG6_kara,TG6,kara,0.3613087288590732,0.22497738540038068,0.5267466945375788,0.6407881358837149,0.4456246000373532,0.8242082463382733,0.07152691895493873,0.006951362315914942,0.17491052477263927,51
1.2009788756051245,Urban,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.19463799342110263,0.09634589681617045,0.348403953346812,0.6468123134298793,0.39840792118266244,0.8397202811063557,0.07133756695826403,0.0225136500587189,0.16992903438469725,51
1.2009788756051245,Urban,TG6_plateaux,TG6,plateaux,0.3244923023381649,0.20344277014768206,0.4804175231655565,0.7141156088673544,0.5386240985826674,0.8740363570595374,0.11398128972361585,0.04217662744327025,0.22873991294050663,51
1.2009788756051245,Urban,TG6_savanes,TG6,savanes,0.11528850270175482,0.0464699966858487,0.20175477893197338,0.5872757483351995,0.3581963029108693,0.7861526884287555,0.0585745965182536,0.020299279055405746,0.12586399722060138,51
1.2009788756051245,Rural,TG6_centrale,TG6,centrale,0.6753877238526685,0.5840688252379733,0.7608611989828543,0.9230196394595018,0.8731843298282828,0.9633058470337081,0.21927572997012437,0.12774571248382616,0.340126274742112,51
1.2009788756051245,Rural,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.3391132373494145,0.0984661230353908,0.6985650429609171,0.8476317728993813,0.5674559815951984,0.9671944403098133,0.17646341928315287,0.011804437235033927,0.6765015569799369,51
1.2009788756051245,Rural,TG6_kara,TG6,kara,0.6742752736218791,0.5889843903741548,0.754394764775721,0.9027644604259729,0.8379629617333881,0.9481313477676164,0.3164974572936659,0.19586938213960373,0.46652224240648615,51
1.2009788756051245,Rural,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.4661459289128506,0.37112947443667876,0.5616197969070041,0.8966128135900849,0.8095281538816064,0.9574186838858058,0.14567303294252523,0.07650795278145177,0.24384202754180342,51
1.2009788756051245,Rural,TG6_plateaux,TG6,plateaux,0.6249595850843328,0.5432615074384535,0.6994561311040318,0.939728291563461,0.8980416446899381,0.9714239676826961,0.27985485031577145,0.18634595685591862,0.38485364668006533,51
1.2009788756051245,Rural,TG6_savanes,TG6,savanes,0.36964660395597987,0.2931371810509103,0.4464096849603769,0.870803665782599,0.7872492405185685,0.9290739909326281,0.1151402190022568,0.06998519125967369,0.17121646743140465,51
1.2654853766862477,Urban,TG6_centrale,TG6,centrale,0.28726740733963113,0.15934101416558397,0.4272597258861039,0.6816782856089248,0.4811485070671427,0.851657901432528,0.09582575526529605,0.04151648450600489,0.18740496087368205,52
1.2654853766862477,Urban,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.09356068729050712,0.060458264871464835,0.13469212979144865,0.5456548849117191,0.30985635192219846,0.7393047598826537,0.04390058052837465,0.021042688063688437,0.07426590420648625,52
1.2654853766862477,Urban,TG6_kara,TG6,kara,0.36698537836863826,0.22897393015282078,0.533544945376752,0.6450688137641499,0.4466519318031398,0.8282701498085455,0.07322049631421992,0.007112237140755636,0.1791582702689799,52
1.2654853766862477,Urban,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.198224863762148,0.09846832426374932,0.3535219113612105,0.6554531523300765,0.4068635145761942,0.8477891152473824,0.07270417864939241,0.022919953894265495,0.17333112169453774,52
1.2654853766862477,Urban,TG6_plateaux,TG6,plateaux,0.3291214147937656,0.20656507938171978,0.4857880195722643,0.7207971207730085,0.5441430587495383,0.8790756640694788,0.11430293264515647,0.04221905280308525,0.23012070758641387,52
1.2654853766862477,Urban,TG6_savanes,TG6,savanes,0.1174712931801716,0.047482711232324296,0.2056059779902022,0.5916586707850744,0.35978922259830437,0.7898890180633906,0.05898786710846284,0.02036689985722906,0.12668096964604514,52
1.2654853766862477,Rural,TG6_centrale,TG6,centrale,0.6808137177801429,0.5898250070295937,0.7664947256461991,0.925153331901658,0.8756111123940732,0.9648141281525785,0.2211709383553596,0.12783954562295746,0.34488196013893463,52
1.2654853766862477,Rural,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.3435833959678613,0.10062964578639676,0.7043664009981674,0.8492075419083949,0.5697379604442514,0.9680749201273575,0.17727371909185582,0.011808364102800954,0.677974253679904,52
1.2654853766862477,Rural,TG6_kara,TG6,kara,0.679678915531088,0.5946864801349995,0.7601196588351958,0.9043272310870006,0.8391924334655778,0.9499887666411507,0.3220038526863259,0.1973377057634636,0.47614492396536107,52
1.2654853766862477,Rural,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.471851787043638,0.3748154049067946,0.5685017341462826,0.900030752335173,0.8141026176300926,0.9601750019057144,0.148252627449713,0.07679100504200427,0.24947368305592452,52
1.2654853766862477,Rural,TG6_plateaux,TG6,plateaux,0.6299135231658934,0.5474939552448796,0.7049730366915887,0.9415583522803654,0.89987007930141,0.972914382649678,0.28049700320496906,0.18483653736581468,0.38885036438987824,52
1.2654853766862477,Rural,TG6_savanes,TG6,savanes,0.37462420664390744,0.2967931534190266,0.4522963905738497,0.8727607471560229,0.787470473036651,0.9311502451035434,0.11593171088895132,0.06955196134976258,0.1730463266151089,52
1.3299918777673712,Urban,TG6_centrale,TG6,centrale,0.29238178787637153,0.16292292319595733,0.43304787071107337,0.6882552371156574,0.48770527249434703,0.856967948301813,0.09680799201355599,0.041726490514997855,0.19037937270992747,53
1.3299918777673712,Urban,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.09545158377661891,0.061388108532645105,0.13763671215045103,0.5496856977814754,0.30709394477089763,0.7459565154411093,0.04420917313051709,0.020799138300915555,0.0754886338054401,53
1.3299918777673712,Urban,TG6_kara,TG6,kara,0.37269759108325207,0.23253292485907817,0.5402577713232554,0.6493129171713665,0.44821380812947914,0.8318778584350145,0.07495581505607653,0.007247899335858704,0.18324331937074556,53
1.3299918777673712,Urban,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.20186121398317816,0.10069631567966573,0.3600226998546777,0.6639562609188604,0.41521652859358704,0.8548059318797632,0.07410154219116964,0.023116239773285103,0.17892010836237923,53
1.3299918777673712,Urban,TG6_plateaux,TG6,plateaux,0.3337836439219389,0.21025690075595793,0.49109928348129567,0.7273657813388253,0.5500486315817199,0.8839546513741241,0.11463042314672457,0.04200436345252099,0.23123915274274148,53
1.3299918777673712,Urban,TG6_savanes,TG6,savanes,0.11969034691805076,0.04834610088350085,0.21046567364880334,0.5960151527228943,0.36232896337810994,0.79568118886874,0.059406583489786724,0.020396474929058238,0.1287043622434587,53
1.3299918777673712,Rural,TG6_centrale,TG6,centrale,0.6861875094723373,0.5949518398263144,0.772697880609519,0.927225797799306,0.8777955327399483,0.9663741219771652,0.22308246250551067,0.1276211031446948,0.35027766965415497,53
1.3299918777673712,Rural,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.34808016066508995,0.1028439312947508,0.7092168066031104,0.8507406247829608,0.5670172862225852,0.968906610075491,0.17809342433964792,0.012070874386265201,0.6785630011899397,53
1.3299918777673712,Rural,TG6_kara,TG6,kara,0.685031407878371,0.5991021684596683,0.7653184881756001,0.9058581077441861,0.8398356546483072,0.9517735260754747,0.32755458916263475,0.19918223807960997,0.4862343667053049,53
