uniq_region,urban,age_s,prev,sens,spec
CI6_Centre-Nord,Urban,0.1688748583071511,0.0605,0.892,0.18775
CI6_Sud-Ouest,Urban,0.1688748583071511,0.07,0.7545,0.24475
CI6_Nord-Est,Urban,0.1688748583071511,0.05625,0.844,0.221
CI6_Ouest,Urban,0.1688748583071511,0.085,0.86025,0.24175
CI6_Centre,Urban,0.1688748583071511,0.06625,0.85025,0.1705
CI6_Centre-Est,Urban,0.1688748583071511,0.072,0.89475,0.39875
CI6_Centre-Ouest,Urban,0.1688748583071511,0.084,0.637,0.204
CI6_Nord,Urban,0.1688748583071511,0.04675,0.88725,0.1365
CI6_Sud sans Abidjan,Urban,0.1688748583071511,0.05975,0.8865,0.15425
CI6_Nord-Ouest,Urban,0.1688748583071511,0.04825,0.77075,0.22925
CI6_Ville D'Abidjan,Urban,0.1688748583071511,0.047,0.6675,0.106
CI6_Centre-Nord,Rural,0.1688748583071511,0.1825,0.90525,0.464
CI6_Sud-Ouest,Rural,0.1688748583071511,0.2095,0.82225,0.557
CI6_Nord-Est,Rural,0.1688748583071511,0.17125,0.8755,0.5205
CI6_Ouest,Rural,0.1688748583071511,0.2295,0.891,0.541
CI6_Centre,Rural,0.1688748583071511,0.196,0.86675,0.431
CI6_Centre-Est,Rural,0.1688748583071511,0.225,0.924,0.682
CI6_Centre-Ouest,Rural,0.1688748583071511,0.2395,0.74875,0.458
CI6_Nord,Rural,0.1688748583071511,0.14525,0.9205,0.39175
CI6_Sud sans Abidjan,Rural,0.1688748583071511,0.1855,0.92675,0.394
CI6_Nord-Ouest,Rural,0.1688748583071511,0.15475,0.82225,0.52175
CI6_Ville D'Abidjan,Rural,0.1688748583071511,0.1555,0.75425,0.326
CI6_Centre-Nord,Urban,-1.4437876687209321,0.03925,0.846,0.103
CI6_Sud-Ouest,Urban,-1.4437876687209321,0.049,0.72325,0.14525
CI6_Nord-Est,Urban,-1.4437876687209321,0.03775,0.803,0.1375
CI6_Ouest,Urban,-1.4437876687209321,0.06775,0.79675,0.14225
CI6_Centre,Urban,-1.4437876687209321,0.03975,0.8285,0.09825
CI6_Centre-Est,Urban,-1.4437876687209321,0.04925,0.8425,0.249
CI6_Centre-Ouest,Urban,-1.4437876687209321,0.05725,0.60975,0.12375
CI6_Nord,Urban,-1.4437876687209321,0.02875,0.8745,0.082
CI6_Sud sans Abidjan,Urban,-1.4437876687209321,0.03775,0.862,0.09175
CI6_Nord-Ouest,Urban,-1.4437876687209321,0.041,0.695,0.13625
CI6_Ville D'Abidjan,Urban,-1.4437876687209321,0.03425,0.6145,0.0615
CI6_Centre-Nord,Rural,-1.4437876687209321,0.12,0.86975,0.297
CI6_Sud-Ouest,Rural,-1.4437876687209321,0.14825,0.79375,0.39875
CI6_Nord-Est,Rural,-1.4437876687209321,0.12625,0.829,0.3475
CI6_Ouest,Rural,-1.4437876687209321,0.1805,0.8675,0.39375
CI6_Centre,Rural,-1.4437876687209321,0.1395,0.85625,0.273
CI6_Centre-Est,Rural,-1.4437876687209321,0.1425,0.89275,0.515
CI6_Centre-Ouest,Rural,-1.4437876687209321,0.181,0.7175,0.30125
CI6_Nord,Rural,-1.4437876687209321,0.094,0.89375,0.25475
CI6_Sud sans Abidjan,Rural,-1.4437876687209321,0.1095,0.90325,0.26775
CI6_Nord-Ouest,Rural,-1.4437876687209321,0.10425,0.73375,0.35425
CI6_Ville D'Abidjan,Rural,-1.4437876687209321,0.109,0.71575,0.21425
CI6_Centre-Nord,Urban,0.42690086263164445,0.06125,0.89375,0.205
CI6_Sud-Ouest,Urban,0.42690086263164445,0.07025,0.76825,0.273
CI6_Nord-Est,Urban,0.42690086263164445,0.0615,0.8415,0.25025
CI6_Ouest,Urban,0.42690086263164445,0.093,0.85225,0.27425
CI6_Centre,Urban,0.42690086263164445,0.061,0.842,0.194
CI6_Centre-Est,Urban,0.42690086263164445,0.08,0.8955,0.412
CI6_Centre-Ouest,Urban,0.42690086263164445,0.08475,0.64175,0.2135
CI6_Nord,Urban,0.42690086263164445,0.04875,0.89375,0.14975
CI6_Sud sans Abidjan,Urban,0.42690086263164445,0.06625,0.90075,0.1605
CI6_Nord-Ouest,Urban,0.42690086263164445,0.05875,0.79575,0.262
CI6_Ville D'Abidjan,Urban,0.42690086263164445,0.05625,0.65525,0.1115
CI6_Centre-Nord,Rural,0.42690086263164445,0.1945,0.91375,0.48075
CI6_Sud-Ouest,Rural,0.42690086263164445,0.201,0.829,0.5835
CI6_Nord-Est,Rural,0.42690086263164445,0.199,0.87525,0.55925
CI6_Ouest,Rural,0.42690086263164445,0.2405,0.8945,0.57425
CI6_Centre,Rural,0.42690086263164445,0.2095,0.87025,0.471
CI6_Centre-Est,Rural,0.42690086263164445,0.24875,0.9285,0.7055
CI6_Centre-Ouest,Rural,0.42690086263164445,0.26625,0.75825,0.463
CI6_Nord,Rural,0.42690086263164445,0.15875,0.917,0.40475
CI6_Sud sans Abidjan,Rural,0.42690086263164445,0.194,0.92,0.42325
CI6_Nord-Ouest,Rural,0.42690086263164445,0.16925,0.838,0.54675
CI6_Ville D'Abidjan,Rural,0.42690086263164445,0.171,0.7465,0.34175
CI6_Centre-Nord,Urban,0.03986185614490445,0.0565,0.89375,0.1885
CI6_Sud-Ouest,Urban,0.03986185614490445,0.0685,0.76075,0.2315
CI6_Nord-Est,Urban,0.03986185614490445,0.0525,0.82825,0.2155
CI6_Ouest,Urban,0.03986185614490445,0.0815,0.84725,0.23325
CI6_Centre,Urban,0.03986185614490445,0.0585,0.84275,0.17325
CI6_Centre-Est,Urban,0.03986185614490445,0.06625,0.89025,0.379
CI6_Centre-Ouest,Urban,0.03986185614490445,0.0825,0.64175,0.17425
CI6_Nord,Urban,0.03986185614490445,0.04575,0.8895,0.12475
CI6_Sud sans Abidjan,Urban,0.03986185614490445,0.05475,0.889,0.14825
CI6_Nord-Ouest,Urban,0.03986185614490445,0.05075,0.766,0.22325
CI6_Ville D'Abidjan,Urban,0.03986185614490445,0.0485,0.6445,0.106
CI6_Centre-Nord,Rural,0.03986185614490445,0.186,0.90725,0.45475
CI6_Sud-Ouest,Rural,0.03986185614490445,0.19725,0.824,0.54075
CI6_Nord-Est,Rural,0.03986185614490445,0.18275,0.8735,0.51275
CI6_Ouest,Rural,0.03986185614490445,0.22325,0.8845,0.53975
CI6_Centre,Rural,0.03986185614490445,0.17075,0.87,0.4205
CI6_Centre-Est,Rural,0.03986185614490445,0.22075,0.92075,0.66375
CI6_Centre-Ouest,Rural,0.03986185614490445,0.227,0.74975,0.43575
CI6_Nord,Rural,0.03986185614490445,0.14625,0.9095,0.3655
CI6_Sud sans Abidjan,Rural,0.03986185614490445,0.17725,0.93025,0.38175
CI6_Nord-Ouest,Rural,0.03986185614490445,0.14325,0.8075,0.484
CI6_Ville D'Abidjan,Rural,0.03986185614490445,0.1595,0.74475,0.31525
CI6_Centre-Nord,Urban,1.3944983788484944,0.08775,0.9075,0.3015
CI6_Sud-Ouest,Urban,1.3944983788484944,0.08525,0.79475,0.36075
CI6_Nord-Est,Urban,1.3944983788484944,0.08125,0.8665,0.323
CI6_Ouest,Urban,1.3944983788484944,0.11,0.865,0.35175
CI6_Centre,Urban,1.3944983788484944,0.079,0.8585,0.257
CI6_Centre-Est,Urban,1.3944983788484944,0.103,0.91,0.52475
CI6_Centre-Ouest,Urban,1.3944983788484944,0.116,0.6425,0.27925
CI6_Nord,Urban,1.3944983788484944,0.07475,0.89575,0.1955
CI6_Sud sans Abidjan,Urban,1.3944983788484944,0.095,0.904,0.2105
CI6_Nord-Ouest,Urban,1.3944983788484944,0.07325,0.8175,0.3265
CI6_Ville D'Abidjan,Urban,1.3944983788484944,0.063,0.6725,0.16625
CI6_Centre-Nord,Rural,1.3944983788484944,0.25875,0.93275,0.601
CI6_Sud-Ouest,Rural,1.3944983788484944,0.253,0.85275,0.672
CI6_Nord-Est,Rural,1.3944983788484944,0.24125,0.8935,0.653
CI6_Ouest,Rural,1.3944983788484944,0.2845,0.89825,0.66525
CI6_Centre,Rural,1.3944983788484944,0.24575,0.87575,0.55825
CI6_Centre-Est,Rural,1.3944983788484944,0.31475,0.93875,0.80075
CI6_Centre-Ouest,Rural,1.3944983788484944,0.3065,0.7635,0.54825
CI6_Nord,Rural,1.3944983788484944,0.2125,0.91825,0.47775
CI6_Sud sans Abidjan,Rural,1.3944983788484944,0.27575,0.93425,0.519
CI6_Nord-Ouest,Rural,1.3944983788484944,0.2095,0.85725,0.6465
CI6_Ville D'Abidjan,Rural,1.3944983788484944,0.21375,0.7785,0.42525
CI6_Centre-Nord,Urban,-0.024644644936218884,0.05375,0.88725,0.18225
CI6_Sud-Ouest,Urban,-0.024644644936218884,0.05775,0.76175,0.2345
CI6_Nord-Est,Urban,-0.024644644936218884,0.0535,0.83975,0.219
CI6_Ouest,Urban,-0.024644644936218884,0.086,0.8445,0.2305
CI6_Centre,Urban,-0.024644644936218884,0.05225,0.83775,0.1645
CI6_Centre-Est,Urban,-0.024644644936218884,0.068,0.8825,0.3735
CI6_Centre-Ouest,Urban,-0.024644644936218884,0.083,0.6235,0.184
CI6_Nord,Urban,-0.024644644936218884,0.0425,0.8835,0.11675
CI6_Sud sans Abidjan,Urban,-0.024644644936218884,0.06075,0.90075,0.152
CI6_Nord-Ouest,Urban,-0.024644644936218884,0.05475,0.753,0.2135
CI6_Ville D'Abidjan,Urban,-0.024644644936218884,0.05275,0.6465,0.1015
CI6_Centre-Nord,Rural,-0.024644644936218884,0.1805,0.898,0.448
CI6_Sud-Ouest,Rural,-0.024644644936218884,0.20325,0.81575,0.54275
CI6_Nord-Est,Rural,-0.024644644936218884,0.17375,0.864,0.49275
CI6_Ouest,Rural,-0.024644644936218884,0.226,0.8885,0.51875
CI6_Centre,Rural,-0.024644644936218884,0.1865,0.8665,0.4125
CI6_Centre-Est,Rural,-0.024644644936218884,0.21475,0.91725,0.66675
CI6_Centre-Ouest,Rural,-0.024644644936218884,0.22575,0.7615,0.4385
CI6_Nord,Rural,-0.024644644936218884,0.14825,0.91975,0.33925
CI6_Sud sans Abidjan,Rural,-0.024644644936218884,0.16225,0.9245,0.38575
CI6_Nord-Ouest,Rural,-0.024644644936218884,0.15725,0.801,0.49025
CI6_Ville D'Abidjan,Rural,-0.024644644936218884,0.1535,0.75225,0.31175
CI6_Centre-Nord,Urban,-0.5406966535852056,0.054,0.877,0.1455
CI6_Sud-Ouest,Urban,-0.5406966535852056,0.0575,0.7435,0.19
CI6_Nord-Est,Urban,-0.5406966535852056,0.0515,0.819,0.1955
CI6_Ouest,Urban,-0.5406966535852056,0.07375,0.83975,0.18875
CI6_Centre,Urban,-0.5406966535852056,0.04725,0.83375,0.12975
CI6_Centre-Est,Urban,-0.5406966535852056,0.04575,0.87425,0.3185
CI6_Centre-Ouest,Urban,-0.5406966535852056,0.07475,0.62375,0.151
CI6_Nord,Urban,-0.5406966535852056,0.043,0.879,0.118
CI6_Sud sans Abidjan,Urban,-0.5406966535852056,0.0495,0.87525,0.12275
CI6_Nord-Ouest,Urban,-0.5406966535852056,0.049,0.72275,0.18325
CI6_Ville D'Abidjan,Urban,-0.5406966535852056,0.034,0.62825,0.08225
CI6_Centre-Nord,Rural,-0.5406966535852056,0.1615,0.899,0.38875
CI6_Sud-Ouest,Rural,-0.5406966535852056,0.16575,0.80675,0.50075
CI6_Nord-Est,Rural,-0.5406966535852056,0.14725,0.8495,0.45075
CI6_Ouest,Rural,-0.5406966535852056,0.20625,0.877,0.48675
CI6_Centre,Rural,-0.5406966535852056,0.15425,0.866,0.36125
CI6_Centre-Est,Rural,-0.5406966535852056,0.1855,0.9125,0.6275
CI6_Centre-Ouest,Rural,-0.5406966535852056,0.21925,0.75275,0.378
CI6_Nord,Rural,-0.5406966535852056,0.11725,0.90125,0.325
CI6_Sud sans Abidjan,Rural,-0.5406966535852056,0.15525,0.91975,0.33675
CI6_Nord-Ouest,Rural,-0.5406966535852056,0.12775,0.77825,0.43675
CI6_Ville D'Abidjan,Rural,-0.5406966535852056,0.14475,0.74075,0.27725
CI6_Centre-Nord,Urban,-1.4437876687209321,0.03425,0.858,0.10875
CI6_Sud-Ouest,Urban,-1.4437876687209321,0.051,0.71725,0.1515
CI6_Nord-Est,Urban,-1.4437876687209321,0.03975,0.78875,0.138
CI6_Ouest,Urban,-1.4437876687209321,0.065,0.81325,0.138
CI6_Centre,Urban,-1.4437876687209321,0.03025,0.819,0.10075
CI6_Centre-Est,Urban,-1.4437876687209321,0.043,0.84325,0.25875
CI6_Centre-Ouest,Urban,-1.4437876687209321,0.0615,0.5955,0.11625
CI6_Nord,Urban,-1.4437876687209321,0.03325,0.86425,0.07925
CI6_Sud sans Abidjan,Urban,-1.4437876687209321,0.0365,0.86575,0.09475
CI6_Nord-Ouest,Urban,-1.4437876687209321,0.0355,0.682,0.13125
CI6_Ville D'Abidjan,Urban,-1.4437876687209321,0.02675,0.6155,0.0675
CI6_Centre-Nord,Rural,-1.4437876687209321,0.12675,0.87175,0.2985
CI6_Sud-Ouest,Rural,-1.4437876687209321,0.14975,0.78,0.3895
CI6_Nord-Est,Rural,-1.4437876687209321,0.126,0.824,0.362
CI6_Ouest,Rural,-1.4437876687209321,0.18025,0.865,0.384
CI6_Centre,Rural,-1.4437876687209321,0.141,0.85325,0.287
CI6_Centre-Est,Rural,-1.4437876687209321,0.14475,0.89375,0.50375
CI6_Centre-Ouest,Rural,-1.4437876687209321,0.1765,0.73775,0.308
CI6_Nord,Rural,-1.4437876687209321,0.102,0.90125,0.26475
CI6_Sud sans Abidjan,Rural,-1.4437876687209321,0.11875,0.89075,0.27275
CI6_Nord-Ouest,Rural,-1.4437876687209321,0.10325,0.72475,0.34075
CI6_Ville D'Abidjan,Rural,-1.4437876687209321,0.12075,0.72125,0.2145
CI6_Centre-Nord,Urban,-0.21816414817958887,0.06225,0.88625,0.17425
CI6_Sud-Ouest,Urban,-0.21816414817958887,0.0585,0.755,0.22725
CI6_Nord-Est,Urban,-0.21816414817958887,0.0605,0.82475,0.20675
CI6_Ouest,Urban,-0.21816414817958887,0.081,0.8425,0.21825
CI6_Centre,Urban,-0.21816414817958887,0.062,0.8305,0.158
CI6_Centre-Est,Urban,-0.21816414817958887,0.0675,0.88325,0.355
CI6_Centre-Ouest,Urban,-0.21816414817958887,0.0785,0.62375,0.165
CI6_Nord,Urban,-0.21816414817958887,0.04025,0.88025,0.1185
CI6_Sud sans Abidjan,Urban,-0.21816414817958887,0.05325,0.88475,0.131
CI6_Nord-Ouest,Urban,-0.21816414817958887,0.05125,0.73675,0.20825
CI6_Ville D'Abidjan,Urban,-0.21816414817958887,0.0435,0.65,0.099
CI6_Centre-Nord,Rural,-0.21816414817958887,0.164,0.905,0.4265
CI6_Sud-Ouest,Rural,-0.21816414817958887,0.1805,0.81625,0.521
CI6_Nord-Est,Rural,-0.21816414817958887,0.16275,0.85825,0.4755
CI6_Ouest,Rural,-0.21816414817958887,0.205,0.88025,0.4985
CI6_Centre,Rural,-0.21816414817958887,0.16925,0.8585,0.3885
CI6_Centre-Est,Rural,-0.21816414817958887,0.2065,0.91425,0.65175
CI6_Centre-Ouest,Rural,-0.21816414817958887,0.232,0.754,0.40725
CI6_Nord,Rural,-0.21816414817958887,0.13225,0.906,0.351
CI6_Sud sans Abidjan,Rural,-0.21816414817958887,0.17125,0.9205,0.35575
CI6_Nord-Ouest,Rural,-0.21816414817958887,0.13825,0.803,0.47
CI6_Ville D'Abidjan,Rural,-0.21816414817958887,0.15325,0.74425,0.3075
CI6_Centre-Nord,Urban,-0.08915114601734221,0.059,0.89475,0.1735
CI6_Sud-Ouest,Urban,-0.08915114601734221,0.0695,0.75425,0.242
CI6_Nord-Est,Urban,-0.08915114601734221,0.05775,0.8325,0.215
CI6_Ouest,Urban,-0.08915114601734221,0.079,0.8455,0.23275
CI6_Centre,Urban,-0.08915114601734221,0.052,0.8435,0.14825
CI6_Centre-Est,Urban,-0.08915114601734221,0.06425,0.8975,0.3605
CI6_Centre-Ouest,Urban,-0.08915114601734221,0.083,0.6105,0.1645
CI6_Nord,Urban,-0.08915114601734221,0.04325,0.88275,0.122
CI6_Sud sans Abidjan,Urban,-0.08915114601734221,0.059,0.89125,0.1405
CI6_Nord-Ouest,Urban,-0.08915114601734221,0.05425,0.74625,0.208
CI6_Ville D'Abidjan,Urban,-0.08915114601734221,0.044,0.6315,0.10225
CI6_Centre-Nord,Rural,-0.08915114601734221,0.1845,0.89875,0.4405
CI6_Sud-Ouest,Rural,-0.08915114601734221,0.18275,0.81625,0.5335
CI6_Nord-Est,Rural,-0.08915114601734221,0.168,0.869,0.494
CI6_Ouest,Rural,-0.08915114601734221,0.2315,0.887,0.5155
CI6_Centre,Rural,-0.08915114601734221,0.182,0.873,0.4145
CI6_Centre-Est,Rural,-0.08915114601734221,0.2205,0.93175,0.67525
CI6_Centre-Ouest,Rural,-0.08915114601734221,0.22575,0.75125,0.41675
CI6_Nord,Rural,-0.08915114601734221,0.14175,0.912,0.36825
CI6_Sud sans Abidjan,Rural,-0.08915114601734221,0.17375,0.9155,0.377
CI6_Nord-Ouest,Rural,-0.08915114601734221,0.15425,0.805,0.48725
CI6_Ville D'Abidjan,Rural,-0.08915114601734221,0.15175,0.75225,0.30975
CI6_Centre-Nord,Urban,0.23338135938827445,0.063,0.89725,0.207
CI6_Sud-Ouest,Urban,0.23338135938827445,0.067,0.76075,0.263
CI6_Nord-Est,Urban,0.23338135938827445,0.05525,0.84975,0.2385
CI6_Ouest,Urban,0.23338135938827445,0.08325,0.85525,0.2515
CI6_Centre,Urban,0.23338135938827445,0.0605,0.844,0.17325
CI6_Centre-Est,Urban,0.23338135938827445,0.069,0.89775,0.3925
CI6_Centre-Ouest,Urban,0.23338135938827445,0.08725,0.632,0.1985
CI6_Nord,Urban,0.23338135938827445,0.04075,0.88875,0.12625
CI6_Sud sans Abidjan,Urban,0.23338135938827445,0.05325,0.90175,0.1595
CI6_Nord-Ouest,Urban,0.23338135938827445,0.05275,0.772,0.23225
CI6_Ville D'Abidjan,Urban,0.23338135938827445,0.0515,0.66275,0.11225
CI6_Centre-Nord,Rural,0.23338135938827445,0.18975,0.9055,0.4645
CI6_Sud-Ouest,Rural,0.23338135938827445,0.1955,0.82175,0.585
CI6_Nord-Est,Rural,0.23338135938827445,0.1865,0.8625,0.53925
CI6_Ouest,Rural,0.23338135938827445,0.2395,0.896,0.54975
CI6_Centre,Rural,0.23338135938827445,0.19825,0.87075,0.4535
CI6_Centre-Est,Rural,0.23338135938827445,0.225,0.92275,0.6945
CI6_Centre-Ouest,Rural,0.23338135938827445,0.2435,0.7625,0.454
CI6_Nord,Rural,0.23338135938827445,0.14325,0.904,0.385
CI6_Sud sans Abidjan,Rural,0.23338135938827445,0.187,0.93075,0.39
CI6_Nord-Ouest,Rural,0.23338135938827445,0.1635,0.82125,0.51525
CI6_Ville D'Abidjan,Rural,0.23338135938827445,0.17,0.7495,0.32575
CI6_Centre-Nord,Urban,-1.4437876687209321,0.0355,0.861,0.10525
CI6_Sud-Ouest,Urban,-1.4437876687209321,0.04975,0.715,0.1585
CI6_Nord-Est,Urban,-1.4437876687209321,0.03425,0.79575,0.1355
CI6_Ouest,Urban,-1.4437876687209321,0.06475,0.81375,0.139
CI6_Centre,Urban,-1.4437876687209321,0.0395,0.82625,0.0975
CI6_Centre-Est,Urban,-1.4437876687209321,0.04725,0.85175,0.24525
CI6_Centre-Ouest,Urban,-1.4437876687209321,0.05375,0.5905,0.11825
CI6_Nord,Urban,-1.4437876687209321,0.025,0.86675,0.08675
CI6_Sud sans Abidjan,Urban,-1.4437876687209321,0.034,0.86475,0.08675
CI6_Nord-Ouest,Urban,-1.4437876687209321,0.036,0.67875,0.1335
CI6_Ville D'Abidjan,Urban,-1.4437876687209321,0.03425,0.6145,0.0625
CI6_Centre-Nord,Rural,-1.4437876687209321,0.13075,0.87225,0.2875
CI6_Sud-Ouest,Rural,-1.4437876687209321,0.1525,0.79025,0.40275
CI6_Nord-Est,Rural,-1.4437876687209321,0.11725,0.81275,0.362
CI6_Ouest,Rural,-1.4437876687209321,0.18725,0.85875,0.385
CI6_Centre,Rural,-1.4437876687209321,0.136,0.8575,0.299
CI6_Centre-Est,Rural,-1.4437876687209321,0.13775,0.884,0.53975
CI6_Centre-Ouest,Rural,-1.4437876687209321,0.1735,0.716,0.307
CI6_Nord,Rural,-1.4437876687209321,0.09525,0.89825,0.26375
CI6_Sud sans Abidjan,Rural,-1.4437876687209321,0.10775,0.89375,0.2675
CI6_Nord-Ouest,Rural,-1.4437876687209321,0.11225,0.74225,0.33825
CI6_Ville D'Abidjan,Rural,-1.4437876687209321,0.11675,0.71425,0.21025
CI6_Centre-Nord,Urban,-0.5406966535852056,0.047,0.8705,0.153
CI6_Sud-Ouest,Urban,-0.5406966535852056,0.06325,0.74225,0.2085
CI6_Nord-Est,Urban,-0.5406966535852056,0.04225,0.81125,0.19425
CI6_Ouest,Urban,-0.5406966535852056,0.07675,0.83925,0.2045
CI6_Centre,Urban,-0.5406966535852056,0.0475,0.83675,0.12425
CI6_Centre-Est,Urban,-0.5406966535852056,0.06825,0.8785,0.3215
CI6_Centre-Ouest,Urban,-0.5406966535852056,0.0725,0.61725,0.15325
CI6_Nord,Urban,-0.5406966535852056,0.03775,0.88325,0.09975
CI6_Sud sans Abidjan,Urban,-0.5406966535852056,0.03975,0.87375,0.12575
CI6_Nord-Ouest,Urban,-0.5406966535852056,0.0405,0.737,0.181
CI6_Ville D'Abidjan,Urban,-0.5406966535852056,0.036,0.63175,0.08325
CI6_Centre-Nord,Rural,-0.5406966535852056,0.15625,0.8875,0.38725
CI6_Sud-Ouest,Rural,-0.5406966535852056,0.1625,0.7995,0.48575
CI6_Nord-Est,Rural,-0.5406966535852056,0.1495,0.85525,0.44525
CI6_Ouest,Rural,-0.5406966535852056,0.2175,0.8835,0.46525
CI6_Centre,Rural,-0.5406966535852056,0.1675,0.86275,0.35925
CI6_Centre-Est,Rural,-0.5406966535852056,0.19175,0.91,0.623
CI6_Centre-Ouest,Rural,-0.5406966535852056,0.2125,0.7505,0.3955
CI6_Nord,Rural,-0.5406966535852056,0.1275,0.91,0.3135
CI6_Sud sans Abidjan,Rural,-0.5406966535852056,0.14325,0.91825,0.329
CI6_Nord-Ouest,Rural,-0.5406966535852056,0.13,0.782,0.43525
CI6_Ville D'Abidjan,Rural,-0.5406966535852056,0.13425,0.74025,0.26775
CI6_Centre-Nord,Urban,1.0074593723617544,0.0815,0.9095,0.252
CI6_Sud-Ouest,Urban,1.0074593723617544,0.08225,0.77875,0.31025
CI6_Nord-Est,Urban,1.0074593723617544,0.07825,0.852,0.31125
CI6_Ouest,Urban,1.0074593723617544,0.0945,0.86075,0.3095
CI6_Centre,Urban,1.0074593723617544,0.06975,0.84775,0.239
CI6_Centre-Est,Urban,1.0074593723617544,0.089,0.90525,0.47125
CI6_Centre-Ouest,Urban,1.0074593723617544,0.10475,0.652,0.243
CI6_Nord,Urban,1.0074593723617544,0.0625,0.89175,0.16125
CI6_Sud sans Abidjan,Urban,1.0074593723617544,0.078,0.8975,0.20725
CI6_Nord-Ouest,Urban,1.0074593723617544,0.06525,0.79475,0.3
CI6_Ville D'Abidjan,Urban,1.0074593723617544,0.0585,0.664,0.145
CI6_Centre-Nord,Rural,1.0074593723617544,0.22825,0.93,0.5625
CI6_Sud-Ouest,Rural,1.0074593723617544,0.2375,0.83875,0.6335
CI6_Nord-Est,Rural,1.0074593723617544,0.21725,0.8795,0.60575
CI6_Ouest,Rural,1.0074593723617544,0.265,0.90125,0.632
CI6_Centre,Rural,1.0074593723617544,0.2195,0.874,0.52425
CI6_Centre-Est,Rural,1.0074593723617544,0.27525,0.937,0.762
CI6_Centre-Ouest,Rural,1.0074593723617544,0.27925,0.77275,0.52725
CI6_Nord,Rural,1.0074593723617544,0.18525,0.915,0.45025
CI6_Sud sans Abidjan,Rural,1.0074593723617544,0.24225,0.9305,0.495
CI6_Nord-Ouest,Rural,1.0074593723617544,0.17875,0.844,0.594
CI6_Ville D'Abidjan,Rural,1.0074593723617544,0.19675,0.7635,0.3965
CI6_Centre-Nord,Urban,1.5880178820918645,0.0805,0.91375,0.322
CI6_Sud-Ouest,Urban,1.5880178820918645,0.0965,0.789,0.38075
CI6_Nord-Est,Urban,1.5880178820918645,0.08625,0.86625,0.3535
CI6_Ouest,Urban,1.5880178820918645,0.11425,0.875,0.36
CI6_Centre,Urban,1.5880178820918645,0.0755,0.845,0.281
CI6_Centre-Est,Urban,1.5880178820918645,0.1125,0.915,0.52625
CI6_Centre-Ouest,Urban,1.5880178820918645,0.11475,0.64575,0.2815
CI6_Nord,Urban,1.5880178820918645,0.07225,0.89225,0.2045
CI6_Sud sans Abidjan,Urban,1.5880178820918645,0.10225,0.90925,0.23575
CI6_Nord-Ouest,Urban,1.5880178820918645,0.08225,0.82325,0.35975
CI6_Ville D'Abidjan,Urban,1.5880178820918645,0.06575,0.67575,0.164
CI6_Centre-Nord,Rural,1.5880178820918645,0.26275,0.925,0.61325
CI6_Sud-Ouest,Rural,1.5880178820918645,0.26175,0.845,0.68125
CI6_Nord-Est,Rural,1.5880178820918645,0.22575,0.888,0.6705
CI6_Ouest,Rural,1.5880178820918645,0.29425,0.91275,0.686
CI6_Centre,Rural,1.5880178820918645,0.2625,0.87225,0.57625
CI6_Centre-Est,Rural,1.5880178820918645,0.3195,0.9355,0.806
CI6_Centre-Ouest,Rural,1.5880178820918645,0.30425,0.776,0.58675
CI6_Nord,Rural,1.5880178820918645,0.20675,0.918,0.501
CI6_Sud sans Abidjan,Rural,1.5880178820918645,0.28875,0.93475,0.5135
CI6_Nord-Ouest,Rural,1.5880178820918645,0.21925,0.8645,0.6565
CI6_Ville D'Abidjan,Rural,1.5880178820918645,0.219,0.771,0.44125
CI6_Centre-Nord,Urban,-0.15365764709846555,0.0555,0.879,0.173
CI6_Sud-Ouest,Urban,-0.15365764709846555,0.05875,0.75875,0.2195
CI6_Nord-Est,Urban,-0.15365764709846555,0.0535,0.82125,0.22125
CI6_Ouest,Urban,-0.15365764709846555,0.08125,0.83675,0.22925
CI6_Centre,Urban,-0.15365764709846555,0.05,0.8425,0.163
CI6_Centre-Est,Urban,-0.15365764709846555,0.05925,0.88725,0.351
CI6_Centre-Ouest,Urban,-0.15365764709846555,0.08425,0.60775,0.16475
CI6_Nord,Urban,-0.15365764709846555,0.039,0.8815,0.1205
CI6_Sud sans Abidjan,Urban,-0.15365764709846555,0.04975,0.8875,0.137
CI6_Nord-Ouest,Urban,-0.15365764709846555,0.05075,0.753,0.21625
CI6_Ville D'Abidjan,Urban,-0.15365764709846555,0.0485,0.64575,0.09725
CI6_Centre-Nord,Rural,-0.15365764709846555,0.1735,0.9035,0.436
CI6_Sud-Ouest,Rural,-0.15365764709846555,0.19475,0.8105,0.53375
CI6_Nord-Est,Rural,-0.15365764709846555,0.1655,0.86975,0.49225
CI6_Ouest,Rural,-0.15365764709846555,0.2205,0.88725,0.51725
CI6_Centre,Rural,-0.15365764709846555,0.17775,0.87925,0.40175
CI6_Centre-Est,Rural,-0.15365764709846555,0.2185,0.92375,0.6575
CI6_Centre-Ouest,Rural,-0.15365764709846555,0.22475,0.7505,0.40625
CI6_Nord,Rural,-0.15365764709846555,0.141,0.913,0.35725
CI6_Sud sans Abidjan,Rural,-0.15365764709846555,0.1675,0.91925,0.373
CI6_Nord-Ouest,Rural,-0.15365764709846555,0.13775,0.80775,0.4685
CI6_Ville D'Abidjan,Rural,-0.15365764709846555,0.15025,0.7385,0.3055
CI6_Centre-Nord,Urban,-0.15365764709846555,0.05925,0.89075,0.1775
CI6_Sud-Ouest,Urban,-0.15365764709846555,0.05825,0.753,0.2205
